,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to999,2000_to_9999,greater_than0000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per000,num_crimes95,num_crimes96
5283,3353,23,79.75342465753424,F,3353,2776,DISPONENT,139336.00000000006,2079.6417910447767,67.0,1647.0,,74.86666666666666,,4760.0,14.599999999999996,,2588.2352941176473,11.0,,12.0,,16.0,11.0,,17.0,2674.427586206896,,1625.7263157894733,29.0,,38.0,119796.00000000006,1932.1935483870973,62.0,139336.00000000006,2079.6417910447767,67.0,6.13080859774821,,1647.0,1647.0,1.0,1647.0,,,,,1.0,,,,,23,MONTHLY,1682,,,,,,,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198
4730,990,71,37.04657534246575,M,990,823,OWNER,77480.9,1076.1236111111114,72.0,62.0,612.0,80.44545454545455,,,14.599999999999998,,2248.7096774193546,10.0,10.0,11.0,,,10.0,,31.0,1897.9592592592587,,583.0222222222221,27.0,,45.0,66528.89999999997,978.3661764705881,68.0,77480.9,1076.1236111111114,72.0,6.074589116143168,,2189.0,729.6666666666665,3.0,62.0,612.0,,,1515.0,1.0,1.0,,,1.0,71,MONTHLY,1722,,,,,,,,,,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595
4887,8506,69,19.032876712328765,F,8506,7049,OWNER,1502705.7999999996,19772.4447368421,76.0,,,189.07142857142853,8253.199999999999,,14.599999999999998,,31351.195652173912,,,14.0,7.0,,9.0,,46.0,26578.965517241377,15928.0,15539.623255813947,29.0,4.0,43.0,1288550.6999999995,18949.274999999994,68.0,1502705.7999999996,19772.4447368421,76.0,6.01690410361462,,8253.2,8253.2,1.0,,,,8253.2,,,,,1.0,,69,MONTHLY,1745,6436.0,495180.0,60.0,8253.0,C,1967.0,957.0,junior,2114.0,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358
4586,5275,28,48.64931506849314,M,5275,4377,OWNER,5251537.1,14587.603055555557,360.0,,,198.4833333333333,,,14.600000000000017,,22099.599156118144,,,66.0,,,57.0,,237.0,16799.195569620257,12829.125,12863.130588235312,158.0,32.0,170.0,1609957.4000000004,18720.434883720936,86.0,2298321.000000001,13133.262857142863,175.0,5.994607689088336,0.1610115478871399,4788.3,4788.3,1.0,,,4788.3,,,,,1.0,,,28,MONTHLY,113,,,,,,,778.0,classic,731.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
4804,3135,48,30.0054794520548,M,3135,2599,OWNER,2817664.400000003,9616.60204778158,293.0,13846.0,,140.91379310344828,,,14.600000000000017,,16155.748091603049,50.0,,58.0,,,54.0,,131.0,10433.709219858156,10253.833333333334,8801.2904109589,141.0,6.0,146.0,1238176.9,14070.192045454543,88.0,1874881.7,10245.255191256832,183.0,5.974667266299872,0.6043844292073249,,,,,,,,,,,,,,48,MONTHLY,109,,,,,,,489.0,classic,2158.0,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717
1874,2804,68,62.183561643835624,F,2804,2317,DISPONENT,149744.40000000005,1944.7324675324685,77.0,195.0,,76.98333333333333,,5293.0,14.599999999999996,,2370.4615384615386,12.0,,12.0,,16.0,11.0,,26.0,2962.475862068967,,1329.845833333333,29.0,,48.0,128272.40000000002,1781.5611111111114,72.0,149744.40000000005,1944.7324675324685,77.0,5.9739381520119235,,2681.0,1340.5,2.0,1340.5,,,,,2.0,,,,,68,MONTHLY,1700,,,,,,,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887
1873,2803,68,67.26849315068493,M,2803,2317,OWNER,149744.40000000005,1944.7324675324685,77.0,195.0,,76.98333333333333,,5293.0,14.599999999999996,,2370.4615384615386,12.0,,12.0,,16.0,11.0,,26.0,2962.475862068967,,1329.845833333333,29.0,,48.0,128272.40000000002,1781.5611111111114,72.0,149744.40000000005,1944.7324675324685,77.0,5.9739381520119235,,2681.0,1340.5,2.0,1340.5,,,,,2.0,,,,,68,MONTHLY,1700,,,,,,,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887
974,1045,60,51.057534246575344,F,1045,867,OWNER,747196.3999999998,9002.366265060238,83.0,9718.0,405.0,144.00000000000003,,,14.599999999999998,6.4,17013.102564102563,8.0,10.0,12.0,,,9.0,5.0,39.0,13746.571428571433,11643.75,6190.537254901959,28.0,4.0,51.0,639755.3999999998,8201.992307692304,78.0,747196.3999999998,9002.366265060238,83.0,5.954481064025836,,12943.0,4314.333333333333,3.0,9718.0,405.0,,,2820.0,1.0,1.0,,,1.0,60,MONTHLY,1773,,,,,,,,,,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
3805,3703,17,67.59452054794521,M,3703,3062,OWNER,125079.40000000002,2194.375438596492,57.0,2638.0,,79.06666666666669,,4467.0,14.599999999999996,,3354.285714285714,11.0,,12.0,,16.0,11.0,,7.0,2511.062068965517,,1866.3785714285711,29.0,,28.0,106811.4,2054.065384615385,52.0,125079.40000000002,2194.375438596492,57.0,5.8469126341142985,,2638.0,2638.0,1.0,2638.0,,,,,1.0,,,,,17,MONTHLY,1687,,,,,,,,,,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181
3901,2969,55,75.74794520547945,M,2969,2459,OWNER,139913.90000000008,1970.618309859156,71.0,1971.0,,79.89375,,5049.0,14.599999999999996,,2118.2352941176473,11.0,,16.0,,16.0,11.0,,17.0,2492.796969696969,,1517.1473684210525,33.0,,38.0,119439.80000000002,1926.448387096775,62.0,139913.90000000008,1970.618309859156,71.0,5.8337020919112454,,1971.0,1971.0,1.0,1971.0,,,,,1.0,,,,,55,MONTHLY,1713,,,,,,,,,,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894
3902,2970,55,76.79178082191781,F,2970,2459,DISPONENT,139913.90000000008,1970.618309859156,71.0,1971.0,,79.89375,,5049.0,14.599999999999996,,2118.2352941176473,11.0,,16.0,,16.0,11.0,,17.0,2492.796969696969,,1517.1473684210525,33.0,,38.0,119439.80000000002,1926.448387096775,62.0,139913.90000000008,1970.618309859156,71.0,5.8337020919112454,,1971.0,1971.0,1.0,1971.0,,,,,1.0,,,,,55,MONTHLY,1713,,,,,,,,,,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894
500,3753,1,39.745205479452046,F,3753,3103,OWNER,137328.0,4735.448275862069,29.0,,,309.9090909090908,,,,,7439.944444444444,,,11.0,,,,,18.0,4361.399999999999,,5566.666666666668,20.0,,9.0,117127.99999999994,4685.119999999999,25.0,137328.0,4735.448275862069,29.0,5.7984158415841565,,14408.0,4802.666666666667,3.0,9388.0,4244.0,,,776.0,1.0,1.0,,,1.0,1,TRANSACTION,1724,,,,,,,585.0,gold,2099.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
4183,3192,6,59.509589041095886,M,3192,2646,OWNER,1694930.2000000004,13138.993798449617,129.0,6232.0,300.0,216.45,,,14.599999999999998,,19590.3734939759,10.0,10.0,16.0,,,10.0,,83.0,17934.06530612245,15889.375,9570.083333333332,49.0,8.0,72.0,1444926.6000000003,12564.579130434786,115.0,1694930.2000000004,13138.993798449617,129.0,5.7796231734263035,,10065.8,2516.45,4.0,6232.0,300.0,3005.8,,528.0,1.0,1.0,1.0,,1.0,6,MONTHLY,1665,,,,,,,500.0,classic,2155.0,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120
911,1825,51,24.70684931506849,F,1825,1506,OWNER,201257.20000000004,3593.8785714285723,56.0,,,71.75384615384615,,,14.599999999999998,,5888.0294117647045,,,13.0,,,9.0,,34.0,3218.4058823529413,,4174.154545454547,34.0,,22.0,171461.80000000005,3499.220408163267,49.0,201257.20000000004,3593.8785714285723,56.0,5.7546399779831825,,9498.0,9498.0,1.0,,,,9498.0,,,,,1.0,,51,MONTHLY,1746,,,,,,,,,,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839
131,604,1,33.44383561643836,F,604,502,OWNER,130149.7,1913.9661764705884,68.0,2498.0,,106.30714285714285,,,14.599999999999998,,2945.777777777778,9.0,,14.0,,,9.0,,36.0,2265.175,,1518.8562499999994,36.0,,32.0,110845.3,1817.1360655737703,61.0,130149.7,1913.9661764705884,68.0,5.741970742421419,,2498.0,2498.0,1.0,2498.0,,,,,1.0,,,,,1,MONTHLY,1746,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
4224,2926,27,64.93150684931507,M,2926,2422,OWNER,165448.80000000005,2363.5542857142864,70.0,2809.0,,106.34999999999998,,6114.0,14.599999999999996,,1709.473684210526,12.0,,12.0,,16.0,11.0,,19.0,3424.144827586207,,1613.3804878048777,29.0,,41.0,140792.80000000002,2166.043076923077,65.0,165448.80000000005,2363.5542857142864,70.0,5.710285528877352,,2809.0,2809.0,1.0,2809.0,,,,,1.0,,,,,27,MONTHLY,1701,,,,,,,,,,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127
4225,2927,27,69.05753424657534,F,2927,2422,DISPONENT,165448.80000000005,2363.5542857142864,70.0,2809.0,,106.34999999999998,,6114.0,14.599999999999996,,1709.473684210526,12.0,,12.0,,16.0,11.0,,19.0,3424.144827586207,,1613.3804878048777,29.0,,41.0,140792.80000000002,2166.043076923077,65.0,165448.80000000005,2363.5542857142864,70.0,5.710285528877352,,2809.0,2809.0,1.0,2809.0,,,,,1.0,,,,,27,MONTHLY,1701,,,,,,,,,,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127
3093,1383,29,16.252054794520546,M,1383,1150,OWNER,124385.1,2006.2112903225805,62.0,,,82.34,,,14.599999999999998,,3324.432432432432,,,15.0,,,10.0,,37.0,2143.4775,,1756.6363636363635,40.0,,22.0,105773.9,1995.733962264151,53.0,124385.1,2006.2112903225805,62.0,5.683346587001375,,,,,,,,,,,,,,,29,MONTHLY,1741,,,,,,,,,,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888
699,11768,1,27.323287671232876,F,11460,9560,OWNER,1015014.7999999996,11534.259090909087,88.0,7234.0,,230.72777777777787,4362.7,,14.599999999999998,,21078.13953488372,9.0,,18.0,9.0,,9.0,,43.0,13731.258974358978,8347.0,9846.844680851065,39.0,2.0,47.0,861969.5999999999,11807.802739726023,73.0,1015014.7999999996,11534.259090909087,88.0,5.63212436587361,,11596.7,5798.35,2.0,7234.0,,,4362.7,,1.0,,,1.0,,1,MONTHLY,1654,6948.0,157068.0,36.0,4363.0,C,1899.0,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
4419,3112,24,59.34520547945207,M,3112,2579,OWNER,153045.50000000006,2186.3642857142863,70.0,2688.0,,105.57857142857141,,,14.599999999999998,,3366.3783783783783,10.0,,14.0,,,9.0,,37.0,2522.7676470588235,,1868.65,34.0,,36.0,129962.10000000006,2062.890476190477,63.0,153045.50000000006,2186.3642857142863,70.0,5.630110815564432,,2688.0,2688.0,1.0,2688.0,,,,,1.0,,,,,24,MONTHLY,1751,,,,,,,,,,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273
4758,3935,71,59.13698630136986,M,3935,3253,OWNER,4109440.400000001,12801.995015576329,321.0,,,192.5413793103448,,,100.0,,19398.450236966823,,,58.0,,,52.0,,211.0,13916.955999999995,11282.176470588234,11883.766233766233,150.0,17.0,154.0,1542305.9999999998,18808.609756097558,82.0,2940437.3,13676.452558139534,215.0,5.584809435369017,0.3917331468483855,1951.3,1951.3,1.0,,,1951.3,,,,,1.0,,,71,TRANSACTION,438,,,,,,,,,,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595
5134,8287,14,62.30684931506849,M,8287,6866,OWNER,715608.2999999998,9541.444,75.0,,,92.86666666666667,,,14.599999999999998,3.15,14876.3125,,,15.0,,,10.0,2.0,48.0,10014.305555555555,15440.090909090908,6616.153571428573,36.0,11.0,28.0,606605.6,9332.393846153847,65.0,715608.2999999998,9541.444,75.0,5.565051140935039,,,,,,,,,,,,,,,14,MONTHLY,1735,,,,,,,,,,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295
4275,1929,65,43.41095890410959,F,1929,1591,OWNER,1708742.1000000006,9493.011666666667,180.0,7680.0,153.0,272.964,,,14.599999999999996,,14596.027777777776,16.0,16.0,25.0,,,15.0,,108.0,12170.206849315071,11869.25,7326.898989898989,73.0,8.0,99.0,1375116.0000000005,11653.525423728815,118.0,1708742.1000000006,9493.011666666667,180.0,5.553161279275818,,7859.0,2619.6666666666665,3.0,7680.0,153.0,,,26.0,1.0,1.0,,,1.0,65,MONTHLY,1104,,,,,,,306.0,classic,2170.0,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718
4539,254,28,35.61643835616439,M,254,211,OWNER,1415758.6000000003,16462.309302325586,86.0,,,292.43750000000006,,,14.599999999999996,,23913.8813559322,,,16.0,,,11.0,,59.0,16133.652173913048,3875.0,17522.647368421047,46.0,2.0,38.0,1199678.6000000006,16896.88169014085,71.0,1415758.6000000003,16462.309302325586,86.0,5.552011292114034,,2394.0,2394.0,1.0,,,2394.0,,,,,1.0,,,28,MONTHLY,1660,,,,,,,39.0,classic,2020.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
143,709,1,64.05205479452054,M,709,591,OWNER,114186.10000000002,1935.3576271186444,59.0,2788.0,,71.45833333333333,,4182.0,14.599999999999996,,1600.0,12.0,,12.0,,16.0,11.0,,8.0,2361.0172413793107,,1523.8866666666665,29.0,,30.0,96758.10000000002,1791.8166666666668,54.0,114186.10000000002,1935.3576271186444,59.0,5.551876291025937,,2788.0,2788.0,1.0,2788.0,,,,,1.0,,,,,1,MONTHLY,1684,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
5114,2949,14,55.30684931506849,M,2949,2442,OWNER,86640.2,1186.8520547945207,73.0,540.0,,65.3,,,14.599999999999996,,2045.0256410256409,11.0,,12.0,,,11.0,,39.0,1792.8137931034482,,787.4681818181816,29.0,,44.0,73388.2,1079.2382352941177,68.0,86640.2,1186.8520547945207,73.0,5.53789616661636,,2108.0,1054.0,2.0,540.0,,,,1568.0,1.0,,,,1.0,14,MONTHLY,1693,,,,,,,,,,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295
2315,4186,38,20.23013698630137,M,4186,3463,OWNER,408794.2,4348.874468085106,94.0,646.0,2552.0,116.81333333333332,,,14.599999999999998,,7757.583333333332,10.0,11.0,15.0,,,10.0,,48.0,6463.4176470588245,,3150.6333333333337,34.0,,60.0,346265.4,4122.207142857143,84.0,408794.2,4348.874468085106,94.0,5.53769463031435,,8384.0,2794.666666666666,3.0,646.0,2552.0,,,5186.0,1.0,1.0,,,1.0,38,MONTHLY,1724,,,,,,,,,,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822
4156,1197,6,32.271232876712325,F,1197,993,OWNER,1188250.8999999994,11316.675238095237,105.0,,,246.88400000000004,1812.3,,14.599999999999998,,18297.796875,,,25.0,6.0,,10.0,,64.0,12673.17843137255,11683.166666666664,9829.579166666665,51.0,6.0,48.0,975725.2999999998,13185.477027027024,74.0,1188250.8999999994,11316.675238095237,105.0,5.499640393605545,,1812.3,1812.3,1.0,,,,1812.3,,,,,1.0,,6,MONTHLY,1413,5154.0,108720.0,60.0,1812.0,C,2007.0,196.0,classic,2181.0,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120
324,2277,1,19.78630136986301,M,2277,1876,OWNER,590493.1999999997,6418.404347826086,92.0,2329.0,,179.81333333333336,8710.0,,14.599999999999998,,10138.28846153846,11.0,,15.0,4.0,,10.0,,52.0,9402.888235294116,,4668.879310344829,34.0,,58.0,499466.1999999998,6091.051219512194,82.0,590493.1999999997,6418.404347826086,92.0,5.487011546024802,,11762.0,3920.666666666666,3.0,2329.0,,,8710.0,723.0,1.0,,,1.0,1.0,1,MONTHLY,1723,5334.0,209040.0,24.0,8710.0,C,2078.0,357.0,junior,2097.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
535,3972,1,68.63287671232878,M,3972,3281,OWNER,183778.70000000004,2625.4100000000008,70.0,3594.0,,70.93076923076923,,6288.0,14.599999999999996,,2164.444444444445,12.0,,13.0,,16.0,11.0,,18.0,3411.003333333333,,2036.215,30.0,,40.0,155341.20000000007,2465.733333333334,63.0,183778.70000000004,2625.4100000000008,70.0,5.462547692307693,,3594.0,3594.0,1.0,3594.0,,,,,1.0,,,,,1,MONTHLY,1678,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
2650,5333,39,31.616438356164387,F,5333,4423,OWNER,2712538.2,8097.1289552238795,335.0,1277.0,,169.41818181818178,2051.0,,14.60000000000001,,14425.513966480446,38.0,,44.0,36.0,,38.0,,179.0,12416.896428571428,12003.6875,5457.907246376809,112.0,16.0,207.0,1575318.1000000003,12307.172656250004,128.0,2254376.0000000005,7590.491582491584,297.0,5.443988009748128,0.6315850587412059,7343.0,2447.6666666666665,3.0,1277.0,,,2051.0,4015.0,1.0,,,1.0,1.0,39,MONTHLY,845,5880.0,73836.0,36.0,2051.0,A,1033.0,780.0,classic,2035.0,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743
355,2628,1,67.2027397260274,F,2628,2172,OWNER,139611.00000000006,2147.86153846154,65.0,3413.0,,73.5875,,5120.0,14.599999999999996,,1710.0,11.0,,16.0,,16.0,11.0,,11.0,2551.436363636364,,1731.6749999999995,33.0,,32.0,117938.60000000006,2106.0464285714293,56.0,139611.00000000006,2147.86153846154,65.0,5.441879994832138,,3413.0,3413.0,1.0,3413.0,,,,,1.0,,,,,1,MONTHLY,1705,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
356,2629,1,67.12602739726027,M,2629,2172,DISPONENT,139611.00000000006,2147.86153846154,65.0,3413.0,,73.5875,,5120.0,14.599999999999996,,1710.0,11.0,,16.0,,16.0,11.0,,11.0,2551.436363636364,,1731.6749999999995,33.0,,32.0,117938.60000000006,2106.0464285714293,56.0,139611.00000000006,2147.86153846154,65.0,5.441879994832138,,3413.0,3413.0,1.0,3413.0,,,,,1.0,,,,,1,MONTHLY,1705,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
1422,1200,47,67.16986301369863,F,1200,996,OWNER,189600.50000000012,2430.7756410256416,78.0,1934.0,,78.3,,6404.0,14.599999999999996,,2413.4615384615386,12.0,,13.0,,16.0,11.0,,26.0,3486.063333333334,,1771.2208333333335,30.0,,48.0,160033.10000000006,2253.9873239436624,71.0,189600.50000000012,2430.7756410256416,78.0,5.412484695982739,,1934.0,1934.0,1.0,1934.0,,,,,1.0,,,,,47,MONTHLY,1690,,,,,,,,,,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410
1508,2540,46,17.528767123287672,M,2540,2097,OWNER,159946.10000000006,1999.3262500000005,80.0,,,144.46,,,14.599999999999996,,2973.660377358491,,,15.0,,,12.0,,53.0,1795.016071428572,,2476.0499999999993,56.0,,24.0,134994.40000000005,2014.841791044777,67.0,159946.10000000006,1999.3262500000005,80.0,5.410228561580976,,,,,,,,,,,,,,,46,MONTHLY,1744,,,,,,,404.0,junior,2141.0,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618
3776,411,17,57.75616438356165,F,411,337,OWNER,2135448.5,11358.768617021276,188.0,,,157.01351351351352,,,14.60000000000001,,18354.55172413793,,,37.0,,,35.0,,116.0,13370.542682926829,14263.533333333333,9067.15384615384,82.0,15.0,91.0,1227522.4,15344.030000000002,80.0,1977591.9,10925.922099447513,181.0,5.405313623563655,1.438618974436292,,,,,,,,,,,,,,17,MONTHLY,1058,,,,,,,,,,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181
3777,412,17,54.745205479452046,M,412,337,DISPONENT,2135448.5,11358.768617021276,188.0,,,157.01351351351352,,,14.60000000000001,,18354.55172413793,,,37.0,,,35.0,,116.0,13370.542682926829,14263.533333333333,9067.15384615384,82.0,15.0,91.0,1227522.4,15344.030000000002,80.0,1977591.9,10925.922099447513,181.0,5.405313623563655,1.438618974436292,,,,,,,,,,,,,,17,MONTHLY,1058,,,,,,,,,,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181
2077,3239,7,17.136986301369866,F,3239,2684,OWNER,225151.3,2850.016455696203,79.0,,,119.13125,,,14.599999999999996,,4373.921568627451,,,16.0,,,12.0,,51.0,3169.669047619048,,2487.1675675675683,42.0,,37.0,189969.40000000005,3015.3873015873023,63.0,225151.3,2850.016455696203,79.0,5.3996344711343065,,,,,,,,,,,,,,,7,MONTHLY,1713,,,,,,,,,,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846
416,3131,1,63.59452054794522,F,3131,2595,OWNER,187739.80000000008,2802.0865671641805,67.0,3481.0,,108.47692307692309,,6828.0,14.599999999999996,,2414.375,11.0,,13.0,,16.0,11.0,,16.0,3698.606666666666,,2075.1783783783785,30.0,,37.0,158368.60000000006,2639.4766666666674,60.0,187739.80000000008,2802.0865671641805,67.0,5.391969003649835,,3481.0,3481.0,1.0,3481.0,,,,,1.0,,,,,1,MONTHLY,1689,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
3192,2160,70,53.624657534246566,M,2160,1783,OWNER,294692.5000000001,4036.8835616438373,73.0,6003.0,,100.73333333333336,,,14.599999999999998,,6135.2027027027025,11.0,,15.0,,,10.0,,37.0,4526.851351351351,,3533.3055555555575,37.0,,36.0,248519.40000000005,3944.7523809523823,63.0,294692.5000000001,4036.8835616438373,73.0,5.38234166646814,,6003.0,6003.0,1.0,6003.0,,,,,1.0,,,,,70,MONTHLY,1714,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
3963,3000,41,70.7972602739726,F,3000,2485,OWNER,107151.30000000002,1785.8550000000002,60.0,1944.0,,75.05833333333331,,4042.0,14.599999999999996,,2010.0,12.0,,12.0,,16.0,11.0,,9.0,2288.713793103448,,1315.4387096774192,29.0,,31.0,90183.3,1639.6963636363635,55.0,107151.30000000002,1785.8550000000002,60.0,5.314904526166902,,1944.0,1944.0,1.0,1944.0,,,,,1.0,,,,,41,MONTHLY,1690,,,,,,,,,,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471
1839,486,68,54.75890410958904,M,486,402,OWNER,637535.9999999999,7163.325842696629,89.0,2083.0,,143.4,,,14.599999999999998,,11553.32075471698,11.0,,15.0,,,10.0,,53.0,10502.093749999998,,5288.929824561404,32.0,,57.0,536493.3999999999,6791.055696202529,79.0,637535.9999999999,7163.325842696629,89.0,5.309576356902928,,4294.0,2147.0,2.0,2083.0,,,,2211.0,1.0,,,,1.0,68,MONTHLY,1717,,,,,,,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887
239,1496,1,56.605479452054794,F,1496,1240,OWNER,352244.4,4961.188732394367,71.0,4353.0,,95.49333333333335,,,14.599999999999998,,8650.942857142858,11.0,,15.0,,,10.0,,35.0,5866.106249999998,,4218.6923076923085,32.0,,39.0,296020.9,4852.801639344263,61.0,352244.4,4961.188732394367,71.0,5.265074212740225,,4353.0,4353.0,1.0,4353.0,,,,,1.0,,,,,1,MONTHLY,1714,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
5041,4807,25,50.04383561643836,M,4807,3987,OWNER,349449.1,4538.299999999998,77.0,4992.0,,120.57333333333334,,,14.599999999999998,,7136.158536585366,11.0,,15.0,,,10.0,,41.0,5402.679411764706,,3854.837209302327,34.0,,43.0,293628.40000000014,4382.513432835822,67.0,349449.1,4538.299999999998,77.0,5.260206339225414,,6518.0,3259.0,2.0,4992.0,,1526.0,,,1.0,,1.0,,,25,MONTHLY,1717,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
