,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to_1999,2000_to_9999,greater_than_10000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per_1000,num_crimes95,num_crimes96
2097,406,36,21.646575342465752,M,406,332,OWNER,324656.3,1631.4386934673364,199.0,2385.0,,131.52285714285716,,,14.600000000000007,,2385.240384615385,30.0,,35.0,,,30.0,,104.0,1925.8054945054935,,1383.4074074074085,91.0,,108.0,116594.20000000006,1619.3638888888895,72.0,324656.3,1631.4386934673364,199.0,0.9868712509088388,,2385.0,2385.0,1.0,2385.0,,,,,1.0,,,,,36,MONTHLY,1106,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2098,472,36,17.024657534246572,M,472,391,OWNER,810766.099999999,2139.2245382585725,379.0,,,126.46393442622951,,,14.600000000000017,,3085.4038461538457,,,61.0,,,58.0,,260.0,1911.1488479262673,,2444.7333333333318,217.0,,162.0,144463.40000000005,1926.1786666666674,75.0,512538.7999999997,2228.4295652173896,230.0,0.7218676373957211,1.2021727769134192,,,,,,,,,,,,,,36,MONTHLY,344,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2099,504,36,19.432876712328767,M,504,418,OWNER,1805128.3000000017,7952.107048458157,227.0,9316.0,,176.70750000000004,,,14.60000000000001,,12604.939655172411,36.0,,40.0,,,35.0,,116.0,11210.991463414632,,6109.151724137927,82.0,,145.0,566418.3999999999,7759.156164383559,73.0,1651852.8000000012,7718.938317757015,214.0,1.0497197780315093,3.520393670221268,9316.0,9316.0,1.0,9316.0,,,,,1.0,,,,,36,MONTHLY,968,,,,,,,91.0,junior,1704.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2100,611,36,46.249315068493146,M,611,509,OWNER,515524.0,6609.282051282051,78.0,,,157.64999999999995,,,14.599999999999996,,10055.70588235294,,,16.0,,,11.0,,51.0,8222.452941176472,,5362.740909090911,34.0,,44.0,413363.2,6359.433846153846,65.0,515524.0,6609.282051282051,78.0,4.04620167422338,,6261.0,6261.0,1.0,,,,6261.0,,,,,1.0,,36,MONTHLY,1686,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2101,612,36,38.16712328767123,F,612,509,DISPONENT,515524.0,6609.282051282051,78.0,,,157.64999999999995,,,14.599999999999996,,10055.70588235294,,,16.0,,,11.0,,51.0,8222.452941176472,,5362.740909090911,34.0,,44.0,413363.2,6359.433846153846,65.0,515524.0,6609.282051282051,78.0,4.04620167422338,,6261.0,6261.0,1.0,,,,6261.0,,,,,1.0,,36,MONTHLY,1686,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2102,673,36,59.21643835616438,M,673,560,OWNER,879594.3999999993,3807.7679653679634,231.0,5683.0,,115.76,,,14.60000000000001,,5582.208333333332,36.0,,40.0,,,35.0,,120.0,4836.121276595745,,3102.182481751823,94.0,,137.0,265407.80000000005,3635.7232876712337,73.0,806171.6999999995,3698.035321100915,218.0,0.97895565394824,3.6924983690330095,5683.0,5683.0,1.0,5683.0,,,,,1.0,,,,,36,MONTHLY,961,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2103,896,36,25.70684931506849,F,896,748,OWNER,1674038.500000001,4153.941687344915,403.0,6492.0,,188.21617647058827,,,14.600000000000017,,5984.769230769231,64.0,,68.0,,,63.0,,208.0,5115.090751445086,,3430.990434782605,173.0,,230.0,305697.4,4245.797222222222,72.0,946815.2999999996,4264.933783783781,222.0,0.8659634654923232,1.2633272984742978,6492.0,6492.0,1.0,6492.0,,,,,1.0,,,,,10,MONTHLY,97,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2104,897,36,17.783561643835615,M,897,748,DISPONENT,1674038.500000001,4153.941687344915,403.0,6492.0,,188.21617647058827,,,14.600000000000017,,5984.769230769231,64.0,,68.0,,,63.0,,208.0,5115.090751445086,,3430.990434782605,173.0,,230.0,305697.4,4245.797222222222,72.0,946815.2999999996,4264.933783783781,222.0,0.8659634654923232,1.2633272984742978,6492.0,6492.0,1.0,6492.0,,,,,1.0,,,,,10,MONTHLY,97,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2105,970,36,41.789041095890404,M,970,809,OWNER,1499448.600000001,7809.628125000004,192.0,8298.0,,102.17142857142859,,,14.600000000000007,,13033.494736842105,31.0,,35.0,,,31.0,,95.0,10688.583333333334,,6082.2549999999965,72.0,,120.0,490120.8999999999,7426.074242424241,66.0,1498548.600000001,7845.8041884816785,191.0,0.937413800720942,580.9374444444443,8298.0,8298.0,1.0,8298.0,,,,,1.0,,,,,36,MONTHLY,1083,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2106,994,36,27.701369863013703,M,994,827,OWNER,208726.10000000006,1382.2920529801333,151.0,2260.0,,84.95666666666666,,,14.600000000000007,,2225.064516129032,30.0,,30.0,,,29.0,,62.0,1828.3492307692309,,1045.1558139534886,65.0,,86.0,78187.8,1303.13,60.0,208726.10000000006,1382.2920529801333,151.0,1.0069985729814384,,2260.0,2260.0,1.0,2260.0,,,,,1.0,,,,,36,MONTHLY,1148,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2107,995,36,25.189041095890413,F,995,827,DISPONENT,208726.10000000006,1382.2920529801333,151.0,2260.0,,84.95666666666666,,,14.600000000000007,,2225.064516129032,30.0,,30.0,,,29.0,,62.0,1828.3492307692309,,1045.1558139534886,65.0,,86.0,78187.8,1303.13,60.0,208726.10000000006,1382.2920529801333,151.0,1.0069985729814384,,2260.0,2260.0,1.0,2260.0,,,,,1.0,,,,,36,MONTHLY,1148,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2108,1115,36,78.40821917808219,F,1115,926,OWNER,226157.4000000001,1884.6450000000007,120.0,1748.0,,73.87692307692308,,4714.0,14.6,,2516.4,22.0,,26.0,,26.0,21.0,,25.0,2369.5245283018867,,1501.0835820895527,53.0,,67.0,110450.30000000002,1810.6606557377047,61.0,226157.4000000001,1884.6450000000007,120.0,1.0505279257051927,,1748.0,1748.0,1.0,1748.0,,,,,1.0,,,,,36,MONTHLY,1400,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2109,1209,36,41.75890410958904,F,1209,1005,OWNER,5339148.499999998,12712.25833333333,420.0,7896.0,,269.04999999999995,,,30.0,,21905.155251141554,66.0,,70.0,,,65.0,,219.0,18276.07718120805,12049.08,9409.69918699187,149.0,25.0,246.0,975603.8,12195.0475,80.0,2797441.3000000003,12269.479385964914,228.0,0.9939022358943806,1.0505189990722241,11198.0,5599.0,2.0,7896.0,,3302.0,,,1.0,,1.0,,,54,WEEKLY,53,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2110,1464,36,70.8,F,1464,1213,OWNER,292219.8,1974.4581081081078,148.0,2984.0,,75.61249999999998,,4909.0,14.600000000000007,,1725.0,27.0,,32.0,,32.0,27.0,,30.0,2457.04,,1596.5325301204828,65.0,,83.0,114256.5,2040.2946428571433,56.0,292219.8,1974.4581081081078,148.0,0.9846302998965872,,2984.0,2984.0,1.0,2984.0,,,,,1.0,,,,,36,MONTHLY,1223,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2111,1465,36,68.03287671232877,M,1465,1213,DISPONENT,292219.8,1974.4581081081078,148.0,2984.0,,75.61249999999998,,4909.0,14.600000000000007,,1725.0,27.0,,32.0,,32.0,27.0,,30.0,2457.04,,1596.5325301204828,65.0,,83.0,114256.5,2040.2946428571433,56.0,292219.8,1974.4581081081078,148.0,0.9846302998965872,,2984.0,2984.0,1.0,2984.0,,,,,1.0,,,,,36,MONTHLY,1223,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2112,1540,36,61.19178082191781,M,1540,1276,OWNER,1198314.4999999998,2174.79945553539,551.0,3839.0,169.0,115.07361111111112,,,14.600000000000017,,3309.299638989169,68.0,67.0,72.0,,,67.0,,277.0,3469.0755681818164,,1567.3525333333316,176.0,,375.0,207077.20000000004,2202.948936170213,94.0,609745.0999999996,2139.456491228069,285.0,0.9666165489343406,0.9954421220594972,4516.0,1505.333333333333,3.0,3839.0,169.0,,,508.0,1.0,1.0,,,1.0,36,MONTHLY,6,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2113,1541,36,65.86849315068493,F,1541,1276,DISPONENT,1198314.4999999998,2174.79945553539,551.0,3839.0,169.0,115.07361111111112,,,14.600000000000017,,3309.299638989169,68.0,67.0,72.0,,,67.0,,277.0,3469.0755681818164,,1567.3525333333316,176.0,,375.0,207077.20000000004,2202.948936170213,94.0,609745.0999999996,2139.456491228069,285.0,0.9666165489343406,0.9954421220594972,4516.0,1505.333333333333,3.0,3839.0,169.0,,,508.0,1.0,1.0,,,1.0,36,MONTHLY,6,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2114,1623,36,35.50684931506849,M,1623,1341,OWNER,222272.30000000016,1292.2808139534893,172.0,,,72.42727272727274,,,14.600000000000007,,2050.607476635514,,,33.0,,,32.0,,107.0,1689.1422535211263,,1013.2990099009904,71.0,,101.0,79459.1,1281.5983870967743,62.0,218025.30000000016,1282.5017647058833,170.0,1.035470410700417,18.068566046621143,2098.0,2098.0,1.0,2098.0,,,,,1.0,,,,,36,MONTHLY,1054,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2115,1799,36,39.545205479452065,M,1799,1485,OWNER,3420680.700000002,7756.645578231298,441.0,336.0,,294.42698412698417,,,14.600000000000017,,12955.789272030652,59.0,,63.0,,,58.0,,261.0,12697.977697841729,,5482.323841059606,139.0,,302.0,869728.7,9453.572826086956,92.0,2081382.600000001,7680.378597785982,271.0,1.4055971530203102,1.0260865960234151,7303.0,2434.333333333333,3.0,336.0,,1018.0,,5949.0,1.0,,1.0,,1.0,36,MONTHLY,275,,,,,,,282.0,gold,1807.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2116,1812,36,51.663013698630145,F,1812,1495,OWNER,3290693.600000005,8085.242260442272,407.0,3059.0,,194.30483870967754,,,14.600000000000017,,13479.967391304348,58.0,,62.0,,,57.0,,230.0,13142.693650793644,,5817.488256227763,126.0,,281.0,633763.2999999998,8338.990789473683,76.0,1950880.600000001,7995.41229508197,244.0,0.9541973791326418,1.0702525303063923,3729.0,1864.5,2.0,3059.0,,,,670.0,1.0,,,,1.0,36,MONTHLY,304,,,,,,,286.0,gold,1206.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2117,1813,36,49.2931506849315,M,1813,1495,DISPONENT,3290693.600000005,8085.242260442272,407.0,3059.0,,194.30483870967754,,,14.600000000000017,,13479.967391304348,58.0,,62.0,,,57.0,,230.0,13142.693650793644,,5817.488256227763,126.0,,281.0,633763.2999999998,8338.990789473683,76.0,1950880.600000001,7995.41229508197,244.0,0.9541973791326418,1.0702525303063923,3729.0,1864.5,2.0,3059.0,,,,670.0,1.0,,,,1.0,36,MONTHLY,304,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2118,1836,36,54.85753424657535,F,1836,1515,OWNER,3950605.100000004,7315.935370370378,540.0,1538.0,2907.0,227.70454545454552,,,14.600000000000017,,12661.231833910037,62.0,62.0,66.0,,,61.0,,289.0,14431.503623188406,12286.757575757576,4210.283468834692,138.0,33.0,369.0,734444.4999999999,6994.709523809523,105.0,2186684.3000000007,7053.820322580649,310.0,1.0148325986928468,0.967635273528675,5219.0,1739.666666666667,3.0,1538.0,2907.0,,,774.0,1.0,1.0,,,1.0,11,MONTHLY,161,,,,,,,291.0,classic,2097.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2119,1897,36,29.841095890410962,F,1897,1565,OWNER,899085.5999999992,1912.9480851063809,470.0,610.0,383.0,145.3129032258064,,,14.600000000000017,,3513.261603375528,57.0,57.0,62.0,,,57.0,,237.0,2966.5121019108283,,1384.4830670926503,157.0,,313.0,210513.20000000004,2192.8458333333333,96.0,569158.5999999997,1976.245138888888,288.0,1.2169645200488837,1.0810819931953572,3088.0,1029.3333333333333,3.0,610.0,383.0,,,2095.0,1.0,1.0,,,1.0,36,MONTHLY,292,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2120,2153,36,49.663013698630145,F,2153,1776,OWNER,481558.0999999999,4675.3213592233005,103.0,5710.0,,157.9352941176471,1800.0,,14.599999999999996,,7228.690909090909,12.0,,17.0,7.0,,12.0,,55.0,7240.636111111112,,3296.9432835820903,36.0,,67.0,362268.0,4312.714285714285,84.0,481558.0999999999,4675.3213592233005,103.0,3.0368655906902577,,7510.0,3755.0,2.0,5710.0,,,1800.0,,1.0,,,1.0,,36,MONTHLY,1668,5313.0,43200.0,24.0,1800.0,C,1972.0,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2121,2232,36,31.621917808219177,M,2232,1841,OWNER,217933.70000000013,2179.3370000000014,100.0,2840.0,,157.77222222222218,,,14.599999999999996,,3178.285714285714,13.0,,18.0,,,13.0,,56.0,2745.76875,,1656.4769230769232,48.0,,52.0,158301.20000000007,2082.91052631579,76.0,217933.70000000013,2179.3370000000014,100.0,2.6546128369597124,,3099.0,1549.5,2.0,2840.0,,,,259.0,1.0,,,,1.0,36,MONTHLY,1623,,,,,,,351.0,classic,2130.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2122,2233,36,34.04383561643836,F,2233,1841,DISPONENT,217933.70000000013,2179.3370000000014,100.0,2840.0,,157.77222222222218,,,14.599999999999996,,3178.285714285714,13.0,,18.0,,,13.0,,56.0,2745.76875,,1656.4769230769232,48.0,,52.0,158301.20000000007,2082.91052631579,76.0,217933.70000000013,2179.3370000000014,100.0,2.6546128369597124,,3099.0,1549.5,2.0,2840.0,,,,259.0,1.0,,,,1.0,36,MONTHLY,1623,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2123,2467,36,52.66575342465754,F,2467,2032,OWNER,433593.3999999999,2535.633918128654,171.0,2873.0,690.0,68.01600000000002,,,14.6,,4231.1882352941175,20.0,21.0,25.0,,,20.0,,85.0,4313.661538461539,,1758.6806722689084,52.0,,119.0,205637.60000000003,2235.1913043478266,92.0,433593.3999999999,2535.633918128654,171.0,0.9827618012603432,,5229.0,1307.25,4.0,2873.0,690.0,,,833.0,1.0,1.0,,,2.0,36,MONTHLY,1413,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2124,2524,36,39.44931506849315,M,2524,2081,OWNER,150486.5,1584.0684210526315,95.0,2028.0,,94.26111111111112,,,14.599999999999996,,2396.7843137254904,13.0,,18.0,,,13.0,,51.0,1809.8413043478256,,1372.1183673469384,46.0,,49.0,111038.2,1542.1972222222225,72.0,150486.5,1584.0684210526315,95.0,2.8147778231254583,,2028.0,2028.0,1.0,2028.0,,,,,1.0,,,,,36,MONTHLY,1643,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2125,2525,36,46.509589041095886,F,2525,2082,OWNER,2933583.8000000035,6743.87080459771,435.0,822.0,5187.0,145.78095238095239,,,14.600000000000017,,12630.179611650483,57.0,53.0,63.0,,,56.0,,206.0,10622.749640287775,14524.333333333336,4409.809964412813,139.0,15.0,281.0,259882.60000000003,4060.665625000001,64.0,994756.5999999992,4382.187665198235,227.0,0.7490590738485078,0.42772588097042735,7791.0,2597.0,3.0,822.0,5187.0,,,1782.0,1.0,1.0,,,1.0,36,MONTHLY,245,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2126,2713,36,36.35616438356164,M,2713,2240,OWNER,2104109.3000000007,13069.001863354042,161.0,,,213.04814814814813,,,14.600000000000005,,19247.633027522937,,,27.0,,,25.0,,109.0,15540.844927536235,15810.5,10525.812499999996,69.0,12.0,80.0,350158.09999999986,6606.756603773582,53.0,2104109.3000000007,13069.001863354042,161.0,0.24242829785554745,,2324.2,2324.2,1.0,,,2324.2,,,,,1.0,,,36,MONTHLY,1375,,,,,,,430.0,classic,1606.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2127,2740,36,31.128767123287673,F,2740,2263,OWNER,1227973.8000000005,6602.009677419355,186.0,7927.0,,221.63636363636363,,,14.600000000000007,,10291.701030927836,28.0,,33.0,,,28.0,,97.0,9288.014084507042,,4943.693913043476,71.0,,115.0,460267.99999999994,6392.6111111111095,72.0,1227973.8000000005,6602.009677419355,186.0,1.0126046473050592,,7927.0,7927.0,1.0,7927.0,,,,,1.0,,,,,36,MONTHLY,1166,,,,,,,435.0,classic,2021.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2128,2765,36,17.71232876712329,F,2765,2285,OWNER,377779.8999999999,2905.9992307692305,130.0,,,134.39600000000004,,,14.6,,4401.505882352942,,,25.0,,,20.0,,85.0,2674.848749999999,,3275.840000000001,80.0,,50.0,204245.4,3003.6088235294123,68.0,377779.8999999999,2905.9992307692305,130.0,1.2700588313205734,,,,,,,,,,,,,,,36,MONTHLY,1420,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2129,2784,36,40.46575342465753,F,2784,2300,OWNER,37700.0,2513.333333333333,15.0,,,,,,,,2513.333333333333,,,,,,,,15.0,2644.444444444445,,2316.6666666666665,9.0,,6.0,9500.0,3166.666666666666,3.0,37700.0,2513.333333333333,15.0,0.33687943262411346,,,,,,,,,,,,,,,36,MONTHLY,1473,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2130,3044,36,53.27123287671233,M,3044,2522,OWNER,1771676.5000000002,9275.79319371728,191.0,,,90.48,,,14.600000000000007,13.34,14611.611570247936,,,35.0,,,30.0,5.0,121.0,11927.397333333334,12140.68,6303.348351648348,75.0,25.0,91.0,596450.9999999999,9319.546874999998,64.0,1771676.5000000002,9275.79319371728,191.0,0.9200491082811686,,,,,,,,,,,,,,,36,MONTHLY,1115,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2131,3095,36,45.53972602739726,M,3095,2564,OWNER,769623.3999999998,8101.298947368419,95.0,8086.0,,142.68421052631578,,,14.599999999999996,,13732.297872340425,15.0,,19.0,,,14.0,,47.0,10421.769230769232,,6485.257142857141,39.0,,56.0,486882.3999999999,7490.498461538459,65.0,769623.3999999998,8101.298947368419,95.0,1.7220084812602343,,8086.0,8086.0,1.0,8086.0,,,,,1.0,,,,,36,MONTHLY,1614,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2132,3409,36,79.8027397260274,M,3409,2820,OWNER,104200.60000000002,1929.6407407407407,54.0,1645.0,,79.23999999999998,,5175.0,14.599999999999998,,1649.764705882353,8.0,,10.0,,12.0,7.0,,17.0,2747.4956521739136,,1322.8451612903225,23.0,,31.0,103900.60000000002,1960.3886792452836,53.0,104200.60000000002,1929.6407407407407,54.0,346.3353333333334,,2967.0,1483.5,2.0,1483.5,,,,,2.0,,,,,36,MONTHLY,1805,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2133,3539,36,78.3890410958904,M,3539,2931,OWNER,361871.69999999984,1791.4440594059397,202.0,2884.0,,74.37045454545456,,4326.0,14.60000000000001,,1533.611111111111,39.0,,44.0,,44.0,39.0,,36.0,2181.0820224719096,,1484.561061946904,89.0,,113.0,95639.5,1738.9000000000005,55.0,315090.0000000001,1800.514285714286,175.0,0.8804654228631293,2.3219293014148703,2884.0,2884.0,1.0,2884.0,,,,,1.0,,,,,36,MONTHLY,853,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2134,3610,36,79.7068493150685,M,3610,2989,OWNER,604964.8999999993,2137.6851590105985,283.0,3395.0,,93.00517241379309,,5093.0,14.600000000000017,,1883.8461538461536,56.0,,58.0,,61.0,56.0,,52.0,2638.894166666666,,1768.6969325153384,120.0,,163.0,131236.00000000006,2116.7096774193546,62.0,364791.5,2084.522857142857,175.0,1.1161583387410772,0.9360845179190568,3395.0,3395.0,1.0,3395.0,,,,,1.0,,,,,4,MONTHLY,331,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2135,3936,36,36.75890410958904,F,3936,3254,OWNER,725371.2999999996,3267.438288288286,222.0,5119.0,,103.49499999999998,,,14.60000000000001,,4832.761261261261,36.0,,40.0,,,35.0,,111.0,4076.662637362637,,2705.305343511449,91.0,,131.0,214372.00000000003,3106.8405797101454,69.0,663801.6999999996,3176.0846889952136,209.0,0.9426736467634236,3.6935192042826337,5119.0,5119.0,1.0,5119.0,,,,,1.0,,,,,36,MONTHLY,968,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2136,3937,36,35.58904109589041,M,3937,3254,DISPONENT,725371.2999999996,3267.438288288286,222.0,5119.0,,103.49499999999998,,,14.60000000000001,,4832.761261261261,36.0,,40.0,,,35.0,,111.0,4076.662637362637,,2705.305343511449,91.0,,131.0,214372.00000000003,3106.8405797101454,69.0,663801.6999999996,3176.0846889952136,209.0,0.9426736467634236,3.6935192042826337,5119.0,5119.0,1.0,5119.0,,,,,1.0,,,,,36,MONTHLY,968,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2137,3996,36,51.49863013698629,F,3996,3304,OWNER,557100.2999999998,4492.744354838708,124.0,4660.0,,101.06521739130434,,,14.599999999999998,,7280.828125,19.0,,23.0,,,18.0,,64.0,5830.561224489798,,3618.704000000001,49.0,,75.0,308621.8000000001,4346.785915492959,71.0,557100.2999999998,4492.744354838708,124.0,1.2420462937437249,,4660.0,4660.0,1.0,4660.0,,,,,1.0,,,,,36,MONTHLY,1476,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2138,4116,36,62.145205479452045,M,4116,3405,OWNER,2543659.2000000016,7547.950148367957,337.0,7543.0,,185.17931034482757,,,14.600000000000017,,12325.815028901734,53.0,,58.0,,,53.0,,173.0,11046.66440677966,,5662.798173515983,118.0,,219.0,519738.0,7023.486486486486,74.0,1586715.8000000003,7245.277625570779,219.0,0.9847737857492034,0.9420320121031552,7543.0,7543.0,1.0,7543.0,,,,,1.0,,,,,36,MONTHLY,430,,,,,,,641.0,classic,1264.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2139,4142,36,38.583561643835615,M,4142,3427,OWNER,1370960.7000000002,9390.14178082192,146.0,9843.0,,218.10357142857143,,,14.600000000000005,,15807.347222222224,23.0,,28.0,,,23.0,,72.0,12683.3775862069,,7219.599999999998,58.0,,88.0,593062.1,8985.789393939394,66.0,1370960.7000000002,9390.14178082192,146.0,0.9689319109878446,,9843.0,9843.0,1.0,9843.0,,,,,1.0,,,,,36,MONTHLY,1330,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2140,4229,36,37.26575342465753,M,4229,3501,OWNER,495417.5999999999,6977.712676056335,71.0,7590.0,,152.03333333333333,,,14.599999999999998,,9785.8,7.0,,12.0,,,7.0,,45.0,9037.6,,5555.409523809525,29.0,,42.0,494717.5999999999,7067.394285714284,70.0,495417.5999999999,6977.712676056335,71.0,706.7394285714282,,17119.0,5706.333333333332,3.0,7590.0,,,7304.0,2225.0,1.0,,,1.0,1.0,36,MONTHLY,1807,,,,,,,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
2141,4246,36,18.32328767123288,F,4246,3516,OWNER,1665248.1,19140.78275862069,87.0,,,289.9249999999999,,,30.0,,25174.227272727272,,,12.0,,,9.0,,66.0,18628.661702127658,15971.833333333336,20407.941176470587,47.0,6.0,34.0,1641848.1,19781.30240963856,83.0,1665248.1,19140.78275862069,87.0,70.16444871794872,,,,,,,,,,,,,,,36,WEEKLY,1710,,,,,,,657.0,junior,2161.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
