;account_id;sum_order_amount_by_account_id;mean_order_amount_by_account_id;total_nbr_orders;mean_order_amount_of Household;mean_order_amount_of Insurance payment;mean_order_amount_of Leasing;mean_order_amount_of Loan payment;mean_order_amount_of Unknown_Order_Type;nbr_orders Household;nbr_orders Insurance payment;nbr_orders Leasing;nbr_orders Loan payment;nbr_orders Unknown_Order_Type
2275;2825;5284.0;5284.0;1;5284.0;;;;;1.0;;;;
2276;2826;5240.0;5240.0;1;5240.0;;;;;1.0;;;;
2277;2827;1756.0;1756.0;1;;;1756.0;;;;;1.0;;
2278;2830;9131.0;4565.5;2;6981.0;;;;2150.0;1.0;;;;1.0
2279;2831;5156.0;1289.0;4;3586.0;363.0;;;603.5;1.0;1.0;;;2.0
2280;2832;2122.0;2122.0;1;2122.0;;;;;1.0;;;;
2281;2833;2970.0;2970.0;1;2970.0;;;;;1.0;;;;
2282;2834;7579.0;1894.75;4;2515.0;431.0;;;2316.5;1.0;1.0;;;2.0
2283;2836;9472.0;9472.0;1;9472.0;;;;;1.0;;;;
2284;2838;6120.0;2040.0;3;1948.0;;2802.0;;1370.0;1.0;;1.0;;1.0
2285;2839;8577.0;2144.25;4;3157.0;369.0;;;2525.5;1.0;1.0;;;2.0
2286;2840;14839.0;7419.5;2;11282.0;;3557.0;;;1.0;;1.0;;
2287;2841;3536.0;3536.0;1;3536.0;;;;;1.0;;;;
2288;2842;2150.0;716.6666666666666;3;358.0;862.0;;;930.0;1.0;1.0;;;1.0
2289;2843;7746.0;7746.0;1;7746.0;;;;;1.0;;;;
2290;2845;6559.0;6559.0;1;6559.0;;;;;1.0;;;;
2291;2846;2457.0;2457.0;1;2457.0;;;;;1.0;;;;
2292;2847;5185.0;5185.0;1;5185.0;;;;;1.0;;;;
2293;2849;2704.0;2704.0;1;2704.0;;;;;1.0;;;;
2294;2850;2038.0;2038.0;1;2038.0;;;;;1.0;;;;
2295;2853;2472.0;2472.0;1;2472.0;;;;;1.0;;;;
2296;2854;4186.0;4186.0;1;4186.0;;;;;1.0;;;;
2297;2855;1589.0;1589.0;1;1589.0;;;;;1.0;;;;
2298;2856;6599.0;6599.0;1;6599.0;;;;;1.0;;;;
2299;2857;6317.0;6317.0;1;6317.0;;;;;1.0;;;;
2300;2858;6619.0;2206.3333333333335;3;5333.0;;500.0;;786.0;1.0;;1.0;;1.0
2301;2861;2613.0;2613.0;1;2613.0;;;;;1.0;;;;
2302;2862;7099.0;3549.5;2;1371.0;;;;5728.0;1.0;;;;1.0
2303;2863;6168.0;3084.0;2;945.0;;;;5223.0;1.0;;;;1.0
2304;2864;7611.0;2537.0;3;890.0;6308.0;;;413.0;1.0;1.0;;;1.0
2305;2865;3493.0;873.25;4;3482.0;2.0;;;4.5;1.0;1.0;;;2.0
2306;2866;5711.0;5711.0;1;5711.0;;;;;1.0;;;;
2307;2867;7523.0;7523.0;1;7523.0;;;;;1.0;;;;
2308;2868;3306.0;3306.0;1;3306.0;;;;;1.0;;;;
2309;2869;2562.0;2562.0;1;2562.0;;;;;1.0;;;;
2310;2870;5851.0;5851.0;1;5851.0;;;;;1.0;;;;
2311;2871;3829.0;3829.0;1;3829.0;;;;;1.0;;;;
2312;2872;12571.0;4190.333333333333;3;4040.0;;;4472.0;4059.0;1.0;;;1.0;1.0
2313;2873;7994.0;1998.5;4;3615.0;761.0;;;1809.0;1.0;1.0;;;2.0
2314;2874;2066.0;2066.0;1;2066.0;;;;;1.0;;;;
2315;2876;5231.0;5231.0;1;5231.0;;;;;1.0;;;;
2316;2877;5305.0;5305.0;1;5305.0;;;;;1.0;;;;
2317;2878;3192.0;3192.0;1;3192.0;;;;;1.0;;;;
2318;2879;7193.0;7193.0;1;7193.0;;;;;1.0;;;;
2319;2880;7501.0;7501.0;1;7501.0;;;;;1.0;;;;
2320;2881;4639.0;4639.0;1;4639.0;;;;;1.0;;;;
2321;2882;12443.0;6221.5;2;8002.0;;4441.0;;;1.0;;1.0;;
2322;2883;2497.0;2497.0;1;2497.0;;;;;1.0;;;;
2323;2884;3854.0;3854.0;1;3854.0;;;;;1.0;;;;
2324;2885;7905.0;7905.0;1;7905.0;;;;;1.0;;;;
2325;2886;3472.0;3472.0;1;3472.0;;;;;1.0;;;;
2326;2887;5645.0;5645.0;1;5645.0;;;;;1.0;;;;
2327;2888;2392.0;1196.0;2;1196.0;;;;;2.0;;;;
2328;2889;8330.0;4165.0;2;5038.0;;3292.0;;;1.0;;1.0;;
2329;2890;5653.0;2826.5;2;2661.0;;;;2992.0;1.0;;;;1.0
2330;2891;11298.0;3766.0;3;4614.0;;1756.0;;4928.0;1.0;;1.0;;1.0
2331;2893;2254.0;1127.0;2;1503.0;;;;751.0;1.0;;;;1.0
2332;2894;3735.8;3735.8;1;;;3735.8;;;;;1.0;;
2333;2895;5598.0;5598.0;1;5598.0;;;;;1.0;;;;
2334;2896;2147.0;1073.5;2;1852.0;;;;295.0;1.0;;;;1.0
2335;2897;5751.0;5751.0;1;5751.0;;;;;1.0;;;;
2336;2898;6655.0;6655.0;1;6655.0;;;;;1.0;;;;
2337;2899;7503.0;7503.0;1;7503.0;;;;;1.0;;;;
2338;2901;4936.0;4936.0;1;4936.0;;;;;1.0;;;;
2339;2902;6290.0;3145.0;2;825.0;;;;5465.0;1.0;;;;1.0
2340;2903;7826.0;7826.0;1;7826.0;;;;;1.0;;;;
2341;2906;9658.0;3219.3333333333335;3;2454.0;341.0;;;6863.0;1.0;1.0;;;1.0
2342;2907;3983.0;3983.0;1;3983.0;;;;;1.0;;;;
2343;2908;3207.0;3207.0;1;3207.0;;;;;1.0;;;;
2344;2909;7036.0;7036.0;1;7036.0;;;;;1.0;;;;
2345;2910;21725.3;7241.766666666666;3;6778.0;;;7291.3;7656.0;1.0;;;1.0;1.0
2346;2911;8629.0;2157.25;4;617.0;2572.0;1051.0;;4389.0;1.0;1.0;1.0;;1.0
2347;2912;6336.0;6336.0;1;;;;6336.0;;;;;1.0;
2348;2913;2980.0;1490.0;2;1490.0;;;;;2.0;;;;
2349;2914;5189.0;2594.5;2;1822.0;;;;3367.0;1.0;;;;1.0
2350;2916;6363.0;1590.75;4;2096.0;3630.0;;;318.5;1.0;1.0;;;2.0
2351;2917;6157.0;6157.0;1;6157.0;;;;;1.0;;;;
2352;2918;18484.2;9242.1;2;10487.0;;;7997.2;;1.0;;;1.0;
2353;2919;7331.0;7331.0;1;7331.0;;;;;1.0;;;;
2354;2920;5493.0;5493.0;1;5493.0;;;;;1.0;;;;
2355;2921;6797.0;6797.0;1;6797.0;;;;;1.0;;;;
2356;2923;2786.0;2786.0;1;2786.0;;;;;1.0;;;;
2357;2925;4297.0;4297.0;1;4297.0;;;;;1.0;;;;
2358;2926;4008.0;1002.0;4;1348.0;868.0;;;896.0;1.0;1.0;;;2.0
2359;2927;2025.0;2025.0;1;;;2025.0;;;;;1.0;;
2360;2928;3566.0;3566.0;1;3566.0;;;;;1.0;;;;
2361;2929;15673.3;5224.433333333333;3;226.0;;3658.3;;11789.0;1.0;;1.0;;1.0
2362;2930;12032.0;12032.0;1;12032.0;;;;;1.0;;;;
2363;2931;2884.0;2884.0;1;2884.0;;;;;1.0;;;;
2364;2932;8615.3;1723.06;5;4920.0;4.0;3658.3;;16.5;1.0;1.0;1.0;;2.0
2365;2933;10449.0;5224.5;2;5907.0;;;4542.0;;1.0;;;1.0;
2366;2935;2100.0;2100.0;1;2100.0;;;;;1.0;;;;
2367;2936;12647.0;6323.5;2;4247.0;;;8400.0;;1.0;;;1.0;
2368;2937;3230.0;3230.0;1;3230.0;;;;;1.0;;;;
2369;2938;14700.3;3675.075;4;1996.0;6758.0;3658.3;;2288.0;1.0;1.0;1.0;;1.0
2370;2939;2882.0;2882.0;1;2882.0;;;;;1.0;;;;
2371;2940;7156.0;7156.0;1;7156.0;;;;;1.0;;;;
2372;2942;3523.0;1761.5;2;2451.0;;;;1072.0;1.0;;;;1.0
2373;2944;3599.0;1799.5;2;2984.0;;;;615.0;1.0;;;;1.0
2374;2945;1854.0;1854.0;1;1854.0;;;;;1.0;;;;
2375;2946;2672.0;2672.0;1;2672.0;;;;;1.0;;;;
2376;2947;2228.0;2228.0;1;2228.0;;;;;1.0;;;;
2377;2949;2051.0;1025.5;2;1025.5;;;;;2.0;;;;
2378;2950;8653.0;8653.0;1;8653.0;;;;;1.0;;;;
2379;2951;3015.0;1005.0;3;743.0;462.0;;;1810.0;1.0;1.0;;;1.0
2380;2952;2379.0;1189.5;2;1189.5;;;;;2.0;;;;
2381;2953;4943.0;1647.6666666666667;3;580.0;;1515.0;;2848.0;1.0;;1.0;;1.0
2382;2954;8306.0;8306.0;1;8306.0;;;;;1.0;;;;
2383;2955;3386.0;3386.0;1;3386.0;;;;;1.0;;;;
2384;2956;9042.0;9042.0;1;9042.0;;;;;1.0;;;;
2385;2957;4640.0;4640.0;1;4640.0;;;;;1.0;;;;
2386;2958;3261.0;3261.0;1;3261.0;;;;;1.0;;;;
2387;2960;8884.0;8884.0;1;8884.0;;;;;1.0;;;;
2388;2961;1661.0;830.5;2;830.5;;;;;2.0;;;;
2389;2962;2604.5;2604.5;1;;;;2604.5;;;;;1.0;
2390;2963;5101.0;5101.0;1;5101.0;;;;;1.0;;;;
2391;2964;2306.0;2306.0;1;2306.0;;;;;1.0;;;;
2392;2965;2648.0;2648.0;1;2648.0;;;;;1.0;;;;
2393;2966;4560.0;4560.0;1;4560.0;;;;;1.0;;;;
2394;2967;8197.0;2732.3333333333335;3;2666.0;4489.0;;;1042.0;1.0;1.0;;;1.0
2395;2968;3678.0;1839.0;2;1394.0;;;;2284.0;1.0;;;;1.0
2396;2971;3554.8;3554.8;1;;;3554.8;;;;;1.0;;
2397;2972;3554.8;3554.8;1;;;3554.8;;;;;1.0;;
2398;2973;4585.0;2292.5;2;4373.0;;;;212.0;1.0;;;;1.0
2399;2974;1546.0;1546.0;1;1546.0;;;;;1.0;;;;
2400;2976;8473.0;8473.0;1;8473.0;;;;;1.0;;;;
2401;2977;4782.0;2391.0;2;3055.0;;1727.0;;;1.0;;1.0;;
2402;2978;3212.0;3212.0;1;3212.0;;;;;1.0;;;;
2403;2979;3494.0;3494.0;1;3494.0;;;;;1.0;;;;
2404;2980;3316.0;3316.0;1;3316.0;;;;;1.0;;;;
2405;2981;2022.0;2022.0;1;2022.0;;;;;1.0;;;;
2406;2982;11994.0;2398.8;5;8143.0;226.0;;3438.0;93.5;1.0;1.0;;1.0;2.0
2407;2985;2113.0;2113.0;1;2113.0;;;;;1.0;;;;
2408;2986;5724.0;1908.0;3;3301.0;;;1033.0;1390.0;1.0;;;1.0;1.0
2409;2987;5569.0;5569.0;1;5569.0;;;;;1.0;;;;
2410;2988;7384.0;7384.0;1;;;;7384.0;;;;;1.0;
2411;2989;3395.0;3395.0;1;3395.0;;;;;1.0;;;;
2412;2990;2726.0;1363.0;2;22.0;;;;2704.0;1.0;;;;1.0
2413;2991;9455.0;2363.75;4;9220.0;7.0;;;114.0;1.0;1.0;;;2.0
2414;2992;5396.0;5396.0;1;5396.0;;;;;1.0;;;;
2415;2994;4571.0;2285.5;2;3217.0;;;1354.0;;1.0;;;1.0;
2416;2996;7798.0;1949.5;4;7282.0;99.0;;;208.5;1.0;1.0;;;2.0
2417;2997;1978.0;1978.0;1;1978.0;;;;;1.0;;;;
2418;2998;3201.0;1067.0;3;3170.0;3.0;;;28.0;1.0;1.0;;;1.0
2419;2999;2806.0;2806.0;1;2806.0;;;;;1.0;;;;
2420;3004;3094.0;1547.0;2;1547.0;;;;;2.0;;;;
2421;3005;22704.3;7568.099999999999;3;6883.0;;;8125.3;7696.0;1.0;;;1.0;1.0
2422;3006;3783.0;3783.0;1;3783.0;;;;;1.0;;;;
2423;3007;8981.0;2245.25;4;983.0;5596.0;;;1201.0;1.0;1.0;;;2.0
2424;3008;2120.0;2120.0;1;2120.0;;;;;1.0;;;;
2425;3009;2739.0;2739.0;1;2739.0;;;;;1.0;;;;
2426;3011;2180.0;1090.0;2;2042.0;;;;138.0;1.0;;;;1.0
2427;3012;2601.0;2601.0;1;2601.0;;;;;1.0;;;;
2428;3013;3064.0;3064.0;1;3064.0;;;;;1.0;;;;
2429;3014;4187.0;4187.0;1;;;4187.0;;;;;1.0;;
2430;3015;2148.0;1074.0;2;18.0;;;;2130.0;1.0;;;;1.0
2431;3016;8517.0;8517.0;1;8517.0;;;;;1.0;;;;
2432;3017;6948.0;1737.0;4;3019.0;1173.0;;;1378.0;1.0;1.0;;;2.0
2433;3021;3241.8;3241.8;1;;;;3241.8;;;;;1.0;
2434;3022;3170.0;3170.0;1;3170.0;;;;;1.0;;;;
2435;3023;2213.0;2213.0;1;2213.0;;;;;1.0;;;;
2436;3024;2261.0;1130.5;2;1130.5;;;;;2.0;;;;
2437;3025;3354.0;3354.0;1;3354.0;;;;;1.0;;;;
2438;3026;8024.0;8024.0;1;8024.0;;;;;1.0;;;;
2439;3027;2631.0;2631.0;1;2631.0;;;;;1.0;;;;
2440;3028;2200.0;2200.0;1;2200.0;;;;;1.0;;;;
2441;3029;1514.0;1514.0;1;1514.0;;;;;1.0;;;;
2442;3030;2088.0;1044.0;2;293.0;;;;1795.0;1.0;;;;1.0
2443;3031;2789.0;2789.0;1;2789.0;;;;;1.0;;;;
2444;3032;2858.0;2858.0;1;2858.0;;;;;1.0;;;;
2445;3033;1934.0;644.6666666666666;3;605.0;1137.0;;;192.0;1.0;1.0;;;1.0
2446;3035;12443.0;6221.5;2;7524.0;;;;4919.0;1.0;;;;1.0
2447;3037;7718.7;7718.7;1;;;;7718.7;;;;;1.0;
2448;3039;6268.0;3134.0;2;5035.0;;;;1233.0;1.0;;;;1.0
2449;3040;2202.0;2202.0;1;2202.0;;;;;1.0;;;;
2450;3041;2700.0;900.0;3;130.0;743.0;;;1827.0;1.0;1.0;;;1.0
2451;3042;6343.0;3171.5;2;2884.0;;;;3459.0;1.0;;;;1.0
2452;3043;2768.0;2768.0;1;2768.0;;;;;1.0;;;;
2453;3044;2756.0;2756.0;1;2756.0;;;;;1.0;;;;
2454;3045;2366.0;2366.0;1;2366.0;;;;;1.0;;;;
2455;3046;2502.0;1251.0;2;1889.0;;;;613.0;1.0;;;;1.0
2456;3047;2316.0;2316.0;1;2316.0;;;;;1.0;;;;
2457;3048;4631.2;4631.2;1;;;4631.2;;;;;1.0;;
2458;3049;1961.0;1961.0;1;1961.0;;;;;1.0;;;;
2459;3050;16783.5;4195.875;4;9716.0;41.0;;6907.5;119.0;1.0;1.0;;1.0;1.0
2460;3051;4911.0;1637.0;3;4104.0;623.0;;;184.0;1.0;1.0;;;1.0
2461;3052;10319.5;5159.75;2;6175.0;;4144.5;;;1.0;;1.0;;
2462;3053;7465.0;3732.5;2;3790.0;;;;3675.0;1.0;;;;1.0
2463;3055;2419.0;1209.5;2;1209.5;;;;;2.0;;;;
2464;3056;2901.0;1450.5;2;1450.5;;;;;2.0;;;;
2465;3057;4646.0;4646.0;1;4646.0;;;;;1.0;;;;
2466;3059;3720.0;1240.0;3;1433.0;529.0;;;1758.0;1.0;1.0;;;1.0
2467;3060;3960.0;3960.0;1;3960.0;;;;;1.0;;;;
2468;3061;1978.0;1978.0;1;1978.0;;;;;1.0;;;;
2469;3062;2638.0;2638.0;1;2638.0;;;;;1.0;;;;
2470;3063;2330.0;2330.0;1;2330.0;;;;;1.0;;;;
2471;3064;7454.0;2484.6666666666665;3;1455.0;;;1285.0;4714.0;1.0;;;1.0;1.0
2472;3066;3241.0;3241.0;1;3241.0;;;;;1.0;;;;
2473;3067;3934.0;1967.0;2;2604.0;;;;1330.0;1.0;;;;1.0
2474;3068;3878.0;3878.0;1;3878.0;;;;;1.0;;;;
2475;3069;6704.0;6704.0;1;6704.0;;;;;1.0;;;;
2476;3070;3374.0;3374.0;1;3374.0;;;;;1.0;;;;
2477;3071;9390.0;4695.0;2;5122.0;;;;4268.0;1.0;;;;1.0
2478;3072;5268.0;5268.0;1;5268.0;;;;;1.0;;;;
2479;3075;1523.0;1523.0;1;1523.0;;;;;1.0;;;;
2480;3076;2715.0;2715.0;1;2715.0;;;;;1.0;;;;
2481;3077;3698.0;3698.0;1;3698.0;;;;;1.0;;;;
2482;3078;2232.0;2232.0;1;2232.0;;;;;1.0;;;;
2483;3079;2299.0;1149.5;2;234.0;;;;2065.0;1.0;;;;1.0
2484;3080;3359.0;3359.0;1;3359.0;;;;;1.0;;;;
2485;3082;7496.0;7496.0;1;7496.0;;;;;1.0;;;;
2486;3084;7042.0;7042.0;1;;;;7042.0;;;;;1.0;
2487;3085;6630.0;3315.0;2;5723.0;;;;907.0;1.0;;;;1.0
2488;3086;5022.0;5022.0;1;5022.0;;;;;1.0;;;;
2489;3087;1933.0;644.3333333333334;3;845.0;693.0;;;395.0;1.0;1.0;;;1.0
2490;3088;5866.0;5866.0;1;5866.0;;;;;1.0;;;;
2491;3090;12416.2;3104.05;4;6829.0;640.0;4225.2;;722.0;1.0;1.0;1.0;;1.0
2492;3091;8309.0;4154.5;2;4922.0;;;;3387.0;1.0;;;;1.0
2493;3092;2311.0;2311.0;1;2311.0;;;;;1.0;;;;
2494;3093;4238.0;4238.0;1;4238.0;;;;;1.0;;;;
2495;3094;5469.0;1367.25;4;5421.0;21.0;;;13.5;1.0;1.0;;;2.0
2496;3096;8138.0;2034.5;4;6446.0;8.0;;;842.0;1.0;1.0;;;2.0
2497;3097;2522.0;1261.0;2;403.0;;;;2119.0;1.0;;;;1.0
2498;3098;4605.0;4605.0;1;4605.0;;;;;1.0;;;;
2499;3099;3205.0;3205.0;1;3205.0;;;;;1.0;;;;
2500;3100;6497.0;3248.5;2;222.0;;;;6275.0;1.0;;;;1.0
2501;3101;1938.0;1938.0;1;1938.0;;;;;1.0;;;;
2502;3102;6722.0;6722.0;1;6722.0;;;;;1.0;;;;
2503;3103;14408.0;4802.666666666667;3;9388.0;4244.0;;;776.0;1.0;1.0;;;1.0
2504;3104;2004.0;2004.0;1;2004.0;;;;;1.0;;;;
2505;3105;2145.0;2145.0;1;2145.0;;;;;1.0;;;;
2506;3107;2642.0;2642.0;1;2642.0;;;;;1.0;;;;
2507;3108;2042.0;1021.0;2;1560.0;;;;482.0;1.0;;;;1.0
2508;3111;3641.0;3641.0;1;3641.0;;;;;1.0;;;;
2509;3112;5619.3;1873.1000000000001;3;1468.0;;;2567.3;1584.0;1.0;;;1.0;1.0
2510;3113;12766.0;3191.5;4;8001.0;367.0;;;2199.0;1.0;1.0;;;2.0
2511;3115;20076.3;10038.15;2;14723.0;;;5353.3;;1.0;;;1.0;
2512;3116;9037.0;9037.0;1;9037.0;;;;;1.0;;;;
2513;3117;3570.0;3570.0;1;3570.0;;;;;1.0;;;;
2514;3118;8886.0;8886.0;1;8886.0;;;;;1.0;;;;
2515;3119;2112.0;704.0;3;1144.0;884.0;;;84.0;1.0;1.0;;;1.0
2516;3120;2904.0;2904.0;1;2904.0;;;;;1.0;;;;
2517;3121;2902.0;2902.0;1;2902.0;;;;;1.0;;;;
2518;3122;4944.0;4944.0;1;4944.0;;;;;1.0;;;;
2519;3124;5336.0;1778.6666666666667;3;3649.0;876.0;;;811.0;1.0;1.0;;;1.0
2520;3125;4245.0;4245.0;1;4245.0;;;;;1.0;;;;
2521;3126;3992.0;3992.0;1;3992.0;;;;;1.0;;;;
2522;3127;7334.0;7334.0;1;7334.0;;;;;1.0;;;;
2523;3129;2707.0;2707.0;1;2707.0;;;;;1.0;;;;
2524;3130;1546.0;1546.0;1;1546.0;;;;;1.0;;;;
2525;3131;9131.0;9131.0;1;9131.0;;;;;1.0;;;;
2526;3132;4388.0;1462.6666666666667;3;3520.0;13.0;;;855.0;1.0;1.0;;;1.0
2527;3133;9518.0;4759.0;2;3191.0;;;;6327.0;1.0;;;;1.0
2528;3134;3268.0;3268.0;1;3268.0;;;;;1.0;;;;
2529;3135;6814.0;6814.0;1;6814.0;;;;;1.0;;;;
2530;3136;6144.0;3072.0;2;2655.0;;;;3489.0;1.0;;;;1.0
2531;3137;4226.5;4226.5;1;;;;4226.5;;;;;1.0;
2532;3140;4354.0;2177.0;2;2376.0;;;;1978.0;1.0;;;;1.0
2533;3141;10992.0;5496.0;2;9905.0;;1087.0;;;1.0;;1.0;;
2534;3142;3228.0;1614.0;2;1614.0;;;;;2.0;;;;
2535;3143;9928.0;4964.0;2;4474.0;;;5454.0;;1.0;;;1.0;
2536;3144;3786.0;3786.0;1;3786.0;;;;;1.0;;;;
2537;3145;2527.0;2527.0;1;2527.0;;;;;1.0;;;;
2538;3146;2122.0;2122.0;1;2122.0;;;;;1.0;;;;
2539;3147;7827.0;1956.75;4;7729.0;33.0;;;32.5;1.0;1.0;;;2.0
2540;3148;2478.0;2478.0;1;2478.0;;;;;1.0;;;;
2541;3151;4444.0;2222.0;2;363.0;;;;4081.0;1.0;;;;1.0
2542;3152;6339.0;6339.0;1;6339.0;;;;;1.0;;;;
2543;3153;5176.0;2588.0;2;3175.0;;;;2001.0;1.0;;;;1.0
2544;3154;4124.0;2062.0;2;3609.0;;;;515.0;1.0;;;;1.0
2545;3155;8704.0;8704.0;1;8704.0;;;;;1.0;;;;
2546;3156;1087.0;1087.0;1;;;1087.0;;;;;1.0;;
2547;3157;2434.0;1217.0;2;1217.0;;;;;2.0;;;;
2548;3158;2100.0;2100.0;1;2100.0;;;;;1.0;;;;
2549;3160;8364.0;8364.0;1;8364.0;;;;;1.0;;;;
2550;3161;2501.0;2501.0;1;;;;2501.0;;;;;1.0;
2551;3162;9350.0;9350.0;1;9350.0;;;;;1.0;;;;
2552;3163;12705.7;3176.425;4;2350.0;1620.0;2221.7;;6514.0;1.0;1.0;1.0;;1.0
2553;3164;3404.0;1702.0;2;1702.0;;;;;2.0;;;;
2554;3166;3702.8;3702.8;1;;;;3702.8;;;;;1.0;
2555;3168;3292.0;3292.0;1;3292.0;;;;;1.0;;;;
2556;3169;7510.0;3755.0;2;836.0;;;;6674.0;1.0;;;;1.0
2557;3170;4187.0;4187.0;1;4187.0;;;;;1.0;;;;
2558;3171;3102.0;3102.0;1;3102.0;;;;;1.0;;;;
2559;3172;1942.0;971.0;2;1899.0;;;;43.0;1.0;;;;1.0
2560;3173;2823.0;1411.5;2;1411.5;;;;;2.0;;;;
2561;3174;2859.0;2859.0;1;2859.0;;;;;1.0;;;;
2562;3175;3280.0;3280.0;1;3280.0;;;;;1.0;;;;
2563;3176;2464.0;2464.0;1;2464.0;;;;;1.0;;;;
2564;3178;1952.0;976.0;2;1665.0;;;;287.0;1.0;;;;1.0
2565;3179;3571.0;1785.5;2;2556.0;;;;1015.0;1.0;;;;1.0
2566;3180;3164.0;1582.0;2;1210.0;;;;1954.0;1.0;;;;1.0
2567;3182;6455.0;6455.0;1;6455.0;;;;;1.0;;;;
2568;3183;3024.0;3024.0;1;3024.0;;;;;1.0;;;;
2569;3184;3410.0;3410.0;1;3410.0;;;;;1.0;;;;
2570;3185;8445.0;4222.5;2;6404.0;;;;2041.0;1.0;;;;1.0
2571;3186;7456.0;7456.0;1;7456.0;;;;;1.0;;;;
2572;3188;7623.0;7623.0;1;7623.0;;;;;1.0;;;;
2573;3189;3702.8;3702.8;1;;;;3702.8;;;;;1.0;
2574;3190;3085.0;3085.0;1;3085.0;;;;;1.0;;;;
2575;3191;6380.0;3190.0;2;2774.0;;;;3606.0;1.0;;;;1.0
2576;3192;3790.0;1895.0;2;1272.0;;;;2518.0;1.0;;;;1.0
2577;3193;9641.0;9641.0;1;9641.0;;;;;1.0;;;;
2578;3194;7584.0;7584.0;1;7584.0;;;;;1.0;;;;
2579;3195;3070.0;1023.3333333333334;3;1599.0;218.0;;;1253.0;1.0;1.0;;;1.0
2580;3196;2389.0;2389.0;1;2389.0;;;;;1.0;;;;
2581;3197;2008.0;2008.0;1;2008.0;;;;;1.0;;;;
2582;3199;3735.0;1867.5;2;1571.0;;;;2164.0;1.0;;;;1.0
2583;3201;6250.0;3125.0;2;3352.0;;;;2898.0;1.0;;;;1.0
2584;3202;2521.0;1260.5;2;1260.5;;;;;2.0;;;;
2585;3203;2111.0;2111.0;1;2111.0;;;;;1.0;;;;
2586;3205;1564.0;1564.0;1;1564.0;;;;;1.0;;;;
2587;3206;3111.0;1555.5;2;2434.0;;;;677.0;1.0;;;;1.0
2588;3209;5659.0;5659.0;1;5659.0;;;;;1.0;;;;
2589;3210;7388.0;7388.0;1;7388.0;;;;;1.0;;;;
2590;3211;2012.0;2012.0;1;2012.0;;;;;1.0;;;;
2591;3212;2322.0;580.5;4;2112.0;95.0;;;57.5;1.0;1.0;;;2.0
2592;3213;2045.0;1022.5;2;1483.0;;;;562.0;1.0;;;;1.0
2593;3214;2679.0;2679.0;1;2679.0;;;;;1.0;;;;
2594;3216;11297.3;3765.7666666666664;3;2712.0;;1951.3;;6634.0;1.0;;1.0;;1.0
2595;3217;10147.3;5073.65;2;8196.0;;1951.3;;;1.0;;1.0;;
2596;3218;2116.0;1058.0;2;1449.0;;;;667.0;1.0;;;;1.0
2597;3219;8811.0;8811.0;1;8811.0;;;;;1.0;;;;
2598;3220;1882.0;1882.0;1;;;1882.0;;;;;1.0;;
2599;3221;2186.0;1093.0;2;1093.0;;;;;2.0;;;;
2600;3222;2123.0;707.6666666666666;3;674.0;590.0;;;859.0;1.0;1.0;;;1.0
2601;3224;3958.0;1979.0;2;1979.0;;;;;2.0;;;;
2602;3225;8030.0;8030.0;1;8030.0;;;;;1.0;;;;
2603;3226;2798.0;1399.0;2;450.0;;;;2348.0;1.0;;;;1.0
2604;3227;10868.0;2717.0;4;2743.0;4742.0;1721.0;;1662.0;1.0;1.0;1.0;;1.0
2605;3228;3847.0;3847.0;1;3847.0;;;;;1.0;;;;
2606;3229;16491.2;5497.066666666667;3;6828.0;;;3252.2;6411.0;1.0;;;1.0;1.0
2607;3230;2144.0;2144.0;1;;;;2144.0;;;;;1.0;
2608;3231;2636.0;2636.0;1;2636.0;;;;;1.0;;;;
2609;3232;2413.0;2413.0;1;2413.0;;;;;1.0;;;;
2610;3233;9044.0;9044.0;1;9044.0;;;;;1.0;;;;
2611;3234;2659.0;2659.0;1;2659.0;;;;;1.0;;;;
2612;3235;6149.0;6149.0;1;6149.0;;;;;1.0;;;;
2613;3236;2388.0;1194.0;2;1194.0;;;;;2.0;;;;
2614;3237;9095.0;9095.0;1;9095.0;;;;;1.0;;;;
2615;3238;8902.0;4451.0;2;8109.0;;;;793.0;1.0;;;;1.0
2616;3239;8838.0;8838.0;1;8838.0;;;;;1.0;;;;
2617;3240;7380.3;1845.075;4;5110.0;298.0;1951.3;;21.0;1.0;1.0;1.0;;1.0
2618;3241;3034.0;3034.0;1;3034.0;;;;;1.0;;;;
2619;3242;7389.0;3694.5;2;5838.0;;;1551.0;;1.0;;;1.0;
2620;3243;3886.0;3886.0;1;3886.0;;;;;1.0;;;;
2621;3244;2077.0;1038.5;2;1858.0;;;;219.0;1.0;;;;1.0
2622;3245;3878.0;3878.0;1;3878.0;;;;;1.0;;;;
2623;3246;4621.0;4621.0;1;4621.0;;;;;1.0;;;;
2624;3247;4006.0;2003.0;2;974.0;;;;3032.0;1.0;;;;1.0
2625;3248;3259.0;1629.5;2;1629.5;;;;;2.0;;;;
2626;3249;13874.0;6937.0;2;8197.0;;;5677.0;;1.0;;;1.0;
2627;3250;1880.0;1880.0;1;1880.0;;;;;1.0;;;;
2628;3251;2021.0;2021.0;1;2021.0;;;;;1.0;;;;
2629;3252;2044.0;681.3333333333334;3;1406.0;155.0;;;483.0;1.0;1.0;;;1.0
2630;3253;1951.3;1951.3;1;;;1951.3;;;;;1.0;;
2631;3254;5119.0;5119.0;1;5119.0;;;;;1.0;;;;
2632;3256;6722.0;3361.0;2;2232.0;;;;4490.0;1.0;;;;1.0
