;account_id;alltime_sum_trans_amount_by_account_id;alltime_mean_trans_amount_by_account_id;alltime_total_nbr_trans;mean_trans_amount_of Household;mean_trans_amount_of Insurance payment;mean_trans_amount_of Interest credited;mean_trans_amount_of Loan payment;mean_trans_amount_of Old-age pension;mean_trans_amount_of Payment for statement;mean_trans_amount_of Sanction interest if negative balance;mean_trans_amount_of Unknown_Transaction_Type_x;nbr_trans Household;nbr_trans Insurance payment;nbr_trans Interest credited;nbr_trans Loan payment;nbr_trans Old-age pension;nbr_trans Payment for statement;nbr_trans Sanction interest if negative balance;nbr_trans Unknown_Transaction_Type_x;mean_trans_amount_of Credit;mean_trans_amount_of Unknown_Transaction_Type_y;mean_trans_amount_of Withdrawal;nbr_trans Credit;nbr_trans Unknown_Transaction_Type_y;nbr_trans Withdrawal;1yr_sum_trans_amount_by_account_id;1yr_mean_trans_amount_by_account_id;1yr_total_nbr_trans;3yr_sum_trans_amount_by_account_id;3yr_mean_trans_amount_by_account_id;3yr_total_nbr_trans;trans_ratio_98_97;trans_ratio_97_96
2874;3028;525288.5999999995;1694.479354838708;310.0;2200.0;;73.2169491525424;;4214.0;14.600000000000016;;1764.4444444444443;58.0;;59.0;;63.0;58.0;;72.0;2196.7626016260156;;1364.1005347593596;123.0;;187.0;103517.90000000002;1784.7913793103453;58.0;312289.6999999999;1669.9983957219247;187.0;0.9374345720422942;1.0927763637587136
2875;3029;264909.3000000001;2344.330088495576;113.0;1514.0;;78.56666666666668;;5978.0;14.6;;3076.896551724138;20.0;;21.0;;24.0;19.0;;29.0;3170.041304347826;;1777.4238805970158;46.0;;67.0;137298.80000000005;2112.2892307692314;65.0;264909.3000000001;2344.330088495576;113.0;1.081855323239606;
2876;3030;323401.6;1043.2309677419355;310.0;293.0;;80.964;;;14.600000000000014;;1888.1242236024846;50.0;;50.0;;;49.0;;161.0;1656.9161904761904;;728.9043902439031;105.0;;205.0;74671.59999999999;1022.8986301369862;73.0;228557.80000000016;1020.3473214285722;224.0;0.9699537700348249;1.1168905969588425
2877;3031;167175.4000000001;1741.4104166666677;96.0;2789.0;;69.37272727272726;;4184.0;14.599999999999996;;1441.111111111111;17.0;;22.0;;22.0;17.0;;18.0;2092.76;;1431.3960784313722;45.0;;51.0;98093.60000000002;1720.9403508771934;57.0;167175.4000000001;1741.4104166666677;96.0;1.419963000385051;
2878;3032;834847.8999999987;2433.958892128276;343.0;2858.0;;101.44920634920636;;6605.0;14.600000000000016;;2356.4835164835163;62.0;;63.0;;66.0;61.0;;91.0;3404.7792307692293;;1841.4394366197166;130.0;;213.0;131919.40000000005;2398.5345454545463;55.0;456362.89999999956;2480.2331521739106;184.0;0.8325490809858357;0.97917591035099
2879;3033;53205.39999999999;967.3709090909089;55.0;;;65.9;;;14.599999999999998;;1314.4;;;8.0;;;7.0;;40.0;1726.2476190476189;;498.6529411764706;21.0;;34.0;52305.39999999999;968.6185185185183;54.0;53205.39999999999;967.3709090909089;55.0;58.11711111111109;
2880;3035;6421043.799999999;13838.45646551724;464.0;7524.0;;253.01249999999996;;;30.0;;21131.790780141844;59.0;;64.0;;;59.0;;282.0;25082.765891472864;9382.346153846154;9519.177993527508;129.0;26.0;309.0;1223026.5000000002;13293.766304347828;92.0;3674986.9999999995;13712.63805970149;268.0;1.0156960252930238;1.0070245125330017
2881;3036;2005784.3000000003;8254.256378600825;243.0;;;143.1660714285714;;;14.600000000000014;;14576.912408759124;;;56.0;;;50.0;;137.0;9911.091176470589;9157.6875;6786.639999999997;102.0;16.0;125.0;707139.1999999998;11224.431746031743;63.0;1479410.8;9020.79756097561;164.0;1.3994157649270162;1.7177329107245802
2882;3037;2323553.6000000043;8637.74572490708;269.0;6227.777777777777;;109.39607843137253;7718.699999999998;;14.600000000000014;10.666666666666666;16978.939655172413;36.0;;51.0;16.0;;47.0;3.0;116.0;11308.642718446597;10991.0;6830.108749999994;103.0;6.0;160.0;148910.40000000008;4379.717647058826;34.0;1086186.8999999997;6831.364150943394;159.0;0.18278236706641546;0.7645130549717841
2883;3038;3430808.200000002;15384.790134529158;223.0;;;295.1000000000001;;;14.600000000000007;;21247.993788819876;;;32.0;;;30.0;;161.0;17830.20612244898;13371.176470588236;13482.759259259268;98.0;17.0;108.0;944079.0999999997;12260.76753246753;77.0;3430808.200000002;15384.790134529158;223.0;0.6312588433191025;
2884;3039;1339503.2000000004;3299.2689655172426;406.0;5035.0;;154.70333333333335;;;14.600000000000014;;4457.268085106383;56.0;;60.0;;;55.0;;235.0;4789.677027027026;;2444.3062015503847;148.0;;258.0;286507.50000000006;3410.803571428572;84.0;845684.2999999993;3303.4542968749975;256.0;0.9930333515298034;1.095530544462742
2885;3040;175377.50000000003;1437.520491803279;122.0;2202.0;;78.62413793103448;;;14.600000000000003;;2674.931818181818;25.0;;29.0;;;24.0;;44.0;1679.1033898305081;;1211.2761904761905;59.0;;63.0;83494.3;1490.9696428571428;56.0;175377.50000000003;1437.520491803279;122.0;1.1592646844432721;
2886;3041;344600.5999999999;1504.8061135371177;229.0;130.0;743.0;93.69090909090912;;;14.600000000000007;;2827.285714285714;28.0;28.0;33.0;;;28.0;;112.0;2320.4076923076927;;1083.5019867549677;78.0;;151.0;116135.90000000002;1366.3047058823531;85.0;344600.5999999999;1504.8061135371177;229.0;0.7680011162662745;
2887;3042;2075596.3000000026;5215.066080402016;398.0;2884.0;;127.43650793650795;;;14.600000000000016;;8673.28310502283;58.0;;63.0;;;58.0;;219.0;8094.477099236643;;3802.321348314603;131.0;;267.0;368746.1;5344.146376811594;69.0;1188962.1999999997;5214.746491228069;228.0;0.9242349885105412;0.9903940507010033
2888;3043;187388.7;1873.8870000000002;100.0;2768.0;;62.165;;4152.0;14.6;;1815.2941176470588;20.0;;20.0;;24.0;19.0;;17.0;2259.8066666666664;;1558.1345454545458;45.0;;55.0;99278.0;1772.8214285714287;56.0;187388.7;1873.8870000000002;100.0;1.1370656746538512;
2889;3044;210024.30000000008;1826.2982608695659;115.0;2756.0;;84.48260869565217;;4134.0;14.600000000000001;;1690.952380952381;22.0;;23.0;;27.0;22.0;;21.0;2236.4921568627456;;1499.4250000000002;51.0;;64.0;108919.80000000003;1785.5704918032793;61.0;210024.30000000008;1826.2982608695659;115.0;1.234883364983986;
2890;3045;501902.8999999998;2230.6795555555545;225.0;2366.0;;102.5447368421053;;6079.0;14.60000000000001;;2174.8571428571427;38.0;;38.0;;42.0;37.0;;70.0;3203.885185185185;;1683.2513888888898;81.0;;144.0;151094.50000000003;2255.1417910447767;67.0;456392.09999999986;2183.6942583732052;209.0;0.9670140833352;3.433218049342135
2891;3046;156200.40000000005;1644.2147368421058;95.0;1889.0;;100.05;;;14.599999999999996;;2344.9122807017543;11.0;;16.0;;;11.0;;57.0;2116.62;;1300.6472727272726;40.0;;55.0;121507.20000000003;1481.79512195122;82.0;156200.40000000005;1644.2147368421058;95.0;3.5023347514786765;
2892;3047;476339.2999999994;1380.693623188404;345.0;;;81.58030303030303;;;14.600000000000016;;2196.2897196261683;;;66.0;;;65.0;;214.0;1818.717518248175;;1092.1875000000014;137.0;;208.0;82760.5;1293.1328125;64.0;256297.70000000016;1334.8838541666676;192.0;0.9119182231585717;1.0534048028340182
2893;3048;275946.60000000003;7261.752631578948;38.0;;;166.27692307692308;;;30.0;;13031.666666666666;;;13.0;;;4.0;;21.0;7631.591304347827;;6694.666666666667;23.0;;15.0;251527.8;7186.5085714285715;35.0;275946.60000000003;7261.752631578948;38.0;10.300579881075237;
2894;3049;421970.1999999998;1383.5088524590158;305.0;1961.0;;143.90384615384616;;;14.600000000000014;;2022.8553459119496;47.0;;52.0;;;47.0;;159.0;1782.8455882352941;;1062.1491124260365;136.0;;169.0;107327.30000000003;1511.6521126760567;71.0;305907.7;1403.2463302752294;218.0;1.0389965052904677;1.1718880285884457
2895;3050;6079276.799999996;9982.392118226595;609.0;9716.0;41.0;216.41194029850743;6907.5;;14.600000000000016;;15690.909356725146;63.0;63.0;67.0;12.0;;62.0;;342.0;21602.75070422535;12300.107142857143;6075.815945330304;142.0;28.0;439.0;1053541.3999999997;9939.06981132075;106.0;3257842.2000000025;9842.42356495469;331.0;0.9480829993125652;1.029806404607078
2896;3051;3892869.000000003;11551.54005934719;337.0;4104.0;623.0;286.1555555555557;;;14.600000000000009;;18700.26633165829;34.0;34.0;36.0;;;34.0;;199.0;17936.332727272726;16646.30769230769;7960.142056074769;110.0;13.0;214.0;1385759.9000000001;11743.727966101696;118.0;3892069.000000003;11583.538690476198;336.0;1.1985738305825946;1445.2174999999995
2897;3052;207209.59999999992;5313.066666666665;39.0;;;149.84000000000003;;;;;8540.083333333334;;;15.0;;;;;24.0;4664.383999999999;;6471.428571428572;25.0;;14.0;111876.00000000001;4475.040000000001;25.0;207209.59999999992;5313.066666666665;39.0;1.1735211929477123;
2898;3053;1788775.4000000018;4121.602304147469;434.0;3790.0;;191.03125000000003;;;14.600000000000016;;6159.039682539683;59.0;;64.0;;;59.0;;252.0;6651.624113475178;;2904.083276450509;141.0;;293.0;345043.2;4012.1302325581396;86.0;1025273.5999999993;3989.391439688713;257.0;0.9872291432467533;1.0501341561980764
2899;3055;391208.6999999999;2126.1342391304343;184.0;1279.0;;130.0392857142857;;6814.0;14.600000000000005;;1954.7945205479452;26.0;;28.0;;31.0;26.0;;73.0;3596.2516666666666;;1414.787096774194;60.0;;124.0;163454.40000000005;2122.7844155844164;77.0;391208.6999999999;2126.1342391304343;184.0;1.0071499870605198;
2900;3056;501123.4999999995;1601.0335463258768;313.0;868.0;;86.38392857142857;;4352.0;14.600000000000014;;2159.9418604651164;56.0;;56.0;;60.0;55.0;;86.0;2282.542735042735;;1194.214285714287;117.0;;196.0;96867.5;1537.579365079365;63.0;306090.5;1553.7588832487309;197.0;0.9075658674471788;1.020788123913898
2901;3057;646305.9999999998;7694.119047619045;84.0;4646.0;;147.81176470588233;;;14.599999999999996;;13671.302325581395;12.0;;17.0;;;12.0;;43.0;9535.522222222222;;6313.066666666668;36.0;;48.0;483922.1999999999;7222.719402985073;67.0;646305.9999999998;7694.119047619045;84.0;2.980113779822863;
2902;3058;2093846.0000000023;8760.861924686202;239.0;;;204.21000000000004;;;14.600000000000012;;14465.128472222223;;;50.0;;;45.0;;144.0;10570.284313725488;;7413.700729927002;102.0;;137.0;521530.7999999999;9149.663157894734;57.0;1518559.1000000006;8483.570391061456;179.0;1.0287496350768113;1.0000019725616673
2903;3059;1048135.2999999997;6895.626973684209;152.0;1433.0;529.0;178.50454545454548;;;14.599999999999996;;13099.272727272728;18.0;18.0;22.0;;;17.0;;77.0;11917.545652173912;;4716.303773584904;46.0;;106.0;598257.1999999998;6231.845833333332;96.0;1048135.2999999997;6895.626973684209;152.0;1.3298206780903536;
2904;3060;780111.6999999995;8388.29784946236;93.0;3960.0;;181.59473684210522;;;14.599999999999996;;15674.282608695652;14.0;;19.0;;;14.0;;46.0;10554.033333333333;;6824.155555555555;39.0;;54.0;528365.4999999999;8255.710937499998;64.0;780111.6999999995;8388.29784946236;93.0;2.0988022857941844;
2905;3061;210505.9000000001;1260.5143712574857;167.0;;;74.63421052631581;;;14.600000000000009;;2158.2083333333335;;;38.0;;;33.0;;96.0;1504.9623376623374;;1051.3755555555558;77.0;;90.0;75294.3;1298.1775862068966;58.0;204248.8000000001;1260.7950617283957;162.0;1.0940551834969694;10.998913234565535
2906;3062;125079.40000000002;2194.3754385964917;57.0;2638.0;;79.06666666666668;;4467.0;14.599999999999996;;3354.285714285714;11.0;;12.0;;16.0;11.0;;7.0;2511.0620689655175;;1866.3785714285711;29.0;;28.0;106811.40000000001;2054.0653846153846;52.0;125079.40000000002;2194.3754385964917;57.0;5.8469126341142985;
2907;3063;443292.1999999995;1339.2513595166147;331.0;;;125.74603174603176;;;14.600000000000016;;2109.0533980582522;;;63.0;;;62.0;;206.0;1856.3893129771;;1000.5260000000011;131.0;;200.0;81873.9;1342.1950819672131;61.0;251375.6000000002;1330.0296296296308;189.0;0.9767614152881471;1.0449954246589688
2908;3064;1505693.3000000012;2940.8072265625024;512.0;1455.0;;145.79253731343277;1285.0;;14.600000000000016;;4496.407766990291;62.0;;67.0;12.0;;62.0;;309.0;4704.277710843373;;2094.7491329479744;166.0;;346.0;264008.3000000001;2750.0864583333346;96.0;827687.0999999995;2854.0934482758603;290.0;0.9070788752438129;1.0515641772041682
2909;3066;792435.0999999994;4983.868553459116;159.0;3241.0;;146.92142857142855;;;14.600000000000003;;8454.779761904761;24.0;;28.0;;;23.0;;84.0;6645.004761904762;;3893.747916666666;63.0;;96.0;359657.7;4860.239189189189;74.0;792435.0999999994;4983.868553459116;159.0;1.0402358608031383;
2910;3067;320670.9999999999;2340.6642335766414;137.0;2604.0;;80.78181818181817;;;14.599999999999998;;3450.7051282051284;19.0;;22.0;;;18.0;;78.0;3168.5592592592584;;1802.03373493976;54.0;;83.0;166725.6;2110.4506329113924;79.0;320670.9999999999;2340.6642335766414;137.0;1.0830177452525374;
2911;3068;818448.5999999988;2526.075925925922;324.0;3878.0;;94.7;;6193.0;14.600000000000016;;2212.5757575757575;63.0;;64.0;;68.0;63.0;;66.0;3215.675187969924;;2045.883769633506;133.0;;191.0;137905.2;2553.8;54.0;441586.3999999998;2509.013636363635;176.0;0.912987435144917;0.9903709031589286
2912;3069;3425286.700000003;8313.80266990292;412.0;6704.0;;250.6130434782608;;;14.600000000000016;;13884.579439252337;65.0;;69.0;;;64.0;;214.0;12621.527338129496;;6120.492307692314;139.0;;273.0;610684.6000000001;7930.968831168832;77.0;1819992.7000000011;8124.967410714291;224.0;1.0376651181442202;0.9820253967194513
2913;3070;580990.1999999998;6916.549999999998;84.0;3374.0;;116.35;;;14.599999999999996;;11966.222222222223;12.0;;16.0;;;11.0;;45.0;8792.988235294117;;5640.572000000002;34.0;;50.0;465592.3999999999;6557.639436619717;71.0;580990.1999999998;6916.549999999998;84.0;4.034673104686569;
2914;3071;1376216.1;8821.898076923078;156.0;5122.0;;258.07037037037037;;;14.600000000000001;;14779.329411764706;22.0;;27.0;;;22.0;;85.0;12937.766071428574;;6517.011999999997;56.0;;100.0;628801.4999999999;8384.019999999999;75.0;1376216.1;8821.898076923078;156.0;0.967603666298174;
2915;3072;3252589.100000004;8696.76229946525;374.0;5268.0;;167.68507462686568;;;14.600000000000016;;15981.126373626374;63.0;;67.0;;;62.0;;182.0;12109.62888888889;;6768.992468619253;135.0;;239.0;587332.4999999999;9628.40163934426;61.0;1755541.2000000011;8956.842857142863;196.0;1.0101202497694977;0.9716453102858214
2916;3074;3537911.9000000004;12284.416319444446;288.0;;;189.894;;;30.0;1.4000000000000001;18860.81818181818;;;50.0;;;48.0;3.0;187.0;14637.85;13682.5;10126.3301369863;122.0;20.0;146.0;805380.6;11343.388732394365;71.0;2822254.5;13439.307142857142;210.0;0.7214564562681509;2.156835354969194
2917;3075;156963.70000000004;1914.1914634146347;82.0;1523.0;;86.63571428571429;;5054.0;14.599999999999996;;1866.25;13.0;;14.0;;18.0;13.0;;24.0;2805.60303030303;;1313.8530612244895;33.0;;49.0;122970.10000000003;1808.3838235294122;68.0;156963.70000000004;1914.1914634146347;82.0;3.6174485785559645;
2918;3076;558010.2999999992;1760.2848580441616;317.0;2715.0;;79.53692307692307;;4164.0;14.600000000000016;;1651.4545454545455;64.0;;65.0;;69.0;64.0;;55.0;2171.747407407408;;1455.0791208791222;135.0;;182.0;95717.30000000002;1709.2375000000004;56.0;297456.6000000001;1729.3988372093029;172.0;0.9203896284971128;1.0183874076076103
2919;3077;582264.7999999998;5545.379047619046;105.0;3698.0;;166.29000000000002;;;14.599999999999996;;9621.333333333334;16.0;;20.0;;;15.0;;54.0;7567.390697674419;;4143.016129032259;43.0;;62.0;340763.2;4868.045714285715;70.0;582264.7999999998;5545.379047619046;105.0;1.4110183949091848;
2920;3078;423170.29999999964;1343.3977777777766;315.0;;;70.89016393442623;;;14.600000000000016;;2154.4845360824743;;;61.0;;;60.0;;194.0;1749.1677165354329;;1069.2872340425542;127.0;;188.0;74313.09999999999;1327.0196428571428;56.0;243751.2000000001;1339.2923076923082;182.0;0.8487697292753378;1.036269595630226
2921;3079;221634.10000000012;1266.4805714285721;175.0;;;73.49000000000002;;;14.600000000000007;;1887.9827586206898;;;30.0;;;29.0;;116.0;1853.3953846153843;;919.6672727272729;65.0;;110.0;84346.79999999999;1240.3941176470587;68.0;221634.10000000012;1266.4805714285721;175.0;1.0258359937973178;
2922;3080;406057.3999999998;2281.2213483146056;178.0;3359.0;;71.95999999999998;;5585.0;14.600000000000009;;2050.769230769231;33.0;;35.0;;38.0;33.0;;39.0;2907.4135135135134;;1835.6615384615397;74.0;;104.0;129280.10000000002;2119.3459016393444;61.0;394487.39999999985;2254.213714285713;175.0;0.9870616233516853;11.320198789974075
2923;3082;309245.9;5622.652727272728;55.0;7496.0;;70.08461538461539;;;14.599999999999998;;9630.16;9.0;;13.0;;;8.0;;25.0;5927.325;;5306.696296296297;28.0;;27.0;290337.3;5692.888235294117;51.0;309245.9;5622.652727272728;55.0;15.354775075891395;
2924;3083;997892.5999999997;10730.027956989245;93.0;;;167.85714285714283;;;14.599999999999996;;17752.39285714286;;;21.0;;;16.0;;56.0;12313.000000000002;;9368.671999999997;43.0;;50.0;586126.7999999998;10105.634482758618;58.0;997892.5999999997;10730.027956989245;93.0;1.423447017697924;
2925;3084;1643052.1000000003;8215.260500000002;200.0;8900.0;;111.14;7042.0;;30.0;8.4;15413.192307692309;30.0;;35.0;24.0;;30.0;3.0;78.0;10837.30253164557;12785.777777777777;5998.510714285714;79.0;9.0;112.0;812414.6000000001;9446.681395348838;86.0;1643052.1000000003;8215.260500000002;200.0;2.0342006991875867;
2926;3085;475987.1;4666.540196078431;102.0;5723.0;;102.04444444444447;;;14.599999999999996;;6888.991379310345;13.0;;18.0;;;13.0;;58.0;6457.376315789475;;3603.231250000001;38.0;;64.0;337622.5;4501.633333333333;75.0;475987.1;4666.540196078431;102.0;2.4400930584846123;
2927;3086;2772489.8000000026;8154.38176470589;340.0;5022.0;;257.07419354838714;;;14.600000000000016;;15057.713414634147;57.0;;62.0;;;57.0;;164.0;11344.122834645672;;6252.517370892021;127.0;;213.0;521923.9999999998;7907.939393939391;66.0;1612533.500000001;7982.839108910895;202.0;0.9608356437247556;0.9985099500265255
2928;3087;338001.49999999994;864.4539641943733;391.0;;;68.57213114754099;;;14.600000000000014;;1215.3321167883212;;;61.0;;;56.0;;274.0;1477.0967479674798;;583.2783582089558;123.0;;268.0;61476.099999999984;819.6813333333331;75.0;207728.10000000015;861.942323651453;241.0;0.8322347624907436;1.0681165853792551
2929;3088;1592562.4000000008;8608.44540540541;185.0;5866.0;;176.95757575757577;;;14.600000000000007;;14907.368421052632;29.0;;33.0;;;28.0;;95.0;12158.523529411765;;6545.152136752133;68.0;;117.0;562891.2999999999;7817.934722222221;72.0;1592562.4000000008;8608.44540540541;185.0;0.8947694204446448;
2930;3089;2556939.6999999997;12784.698499999999;200.0;;;244.9233333333333;;;30.0;;17948.957746478874;;;30.0;;;28.0;;142.0;14722.274444444443;12204.75;10976.0;90.0;20.0;90.0;1365581.8;13934.508163265307;98.0;2556939.6999999997;12784.698499999999;200.0;2.305157182721422;
2931;3090;1631326.9000000008;9710.27916666667;168.0;6829.0;640.0;220.76956521739135;;;14.599999999999996;;16212.597826086956;18.0;18.0;23.0;;;17.0;;92.0;15393.012727272731;8425.0;6875.798148148146;55.0;5.0;108.0;676974.8999999998;7521.943333333331;90.0;1631326.9000000008;9710.27916666667;168.0;0.7097274000578706;
2932;3091;2111373.8000000017;5075.417788461543;416.0;4922.0;;199.31475409836065;;;14.600000000000014;;7511.752066115702;57.0;;61.0;;;56.0;;242.0;8436.668217054263;;3564.611846689892;129.0;;287.0;411818.99999999994;4961.67469879518;83.0;1272142.2999999998;4930.784108527131;258.0;0.9406950863170129;1.0385356079911297
2933;3092;395599.3999999999;2161.7453551912563;183.0;2311.0;;78.15000000000002;;5649.0;14.600000000000009;;2217.8846153846152;32.0;;32.0;;36.0;31.0;;52.0;2998.0405797101444;;1655.5666666666677;69.0;;114.0;136826.90000000002;2105.029230769231;65.0;394599.3999999999;2168.128571428571;182.0;0.9642127531529828;141.90530000000004
2934;3093;1161184.2;9001.427906976744;129.0;4238.0;;117.68799999999999;;;14.6;;16768.59375;20.0;;25.0;;;20.0;;64.0;11811.611764705884;;7163.999999999997;51.0;;78.0;549201.2;8076.488235294117;68.0;1161184.2;9001.427906976744;129.0;0.9608565531078535;
2935;3094;1978756.7000000016;4030.0543788187406;491.0;5421.0;21.0;172.845;;;14.600000000000014;;6295.2905660377355;55.0;56.0;60.0;;;55.0;;265.0;8302.136885245902;;2617.6043360433578;122.0;;369.0;393961.89999999997;3862.3715686274504;102.0;1226895.5999999999;3996.4026058631916;307.0;0.924211546676845;1.1194497347049608
2936;3096;2950976.2000000034;5250.84733096086;562.0;6446.0;8.0;146.1;;;14.600000000000016;;8168.15112540193;62.0;62.0;66.0;;;61.0;;311.0;11136.92985074627;;3408.0084112149552;134.0;;428.0;548235.2999999999;5322.67281553398;103.0;1626057.9000000004;5113.389622641511;318.0;1.0144513932912853;0.9838287563052011
2937;3097;151934.70000000007;1766.6825581395358;86.0;403.0;;75.56875000000001;;;14.599999999999996;;3044.4166666666665;11.0;;16.0;;;11.0;;48.0;2083.412820512821;;1503.8638297872342;39.0;;47.0;120026.10000000002;1644.1931506849319;73.0;151934.70000000007;1766.6825581395358;86.0;3.7615595795490875;
2938;3098;515232.19999999984;3603.0223776223766;143.0;4605.0;;132.64814814814815;;;14.600000000000001;;5694.715277777777;22.0;;27.0;;;22.0;;72.0;3916.0142857142855;;3302.8931506849326;70.0;;73.0;260749.10000000003;3834.5455882352944;68.0;515232.19999999984;3603.0223776223766;143.0;1.2381672117945153;
2939;3099;801405.7999999992;2283.2074074074053;351.0;3205.0;;96.290625;;6019.0;14.600000000000016;;1991.0526315789473;63.0;;64.0;;67.0;62.0;;95.0;3107.8454545454542;;1786.1652968036517;132.0;;219.0;150354.90000000005;2313.1523076923086;65.0;450454.0999999997;2275.0207070707056;198.0;1.0120445190841751;1.0578032171520684
